date,T,T_EPS,PE Ratio
1995-09-29,27.5,0.36,76.38888888888889
1995-10-02,27.19,0.36,75.52777777777779
1995-10-03,27.31,0.36,75.86111111111111
1995-10-04,27.44,0.36,76.22222222222223
1995-10-05,27.19,0.36,75.52777777777779
1995-10-06,27.13,0.36,75.36111111111111
1995-10-09,27.75,0.36,77.08333333333334
1995-10-10,27.81,0.36,77.25
1995-10-11,27.69,0.36,76.91666666666667
1995-10-12,27.06,0.36,75.16666666666667
1995-10-13,27.25,0.36,75.69444444444444
1995-10-16,26.75,0.36,74.30555555555556
1995-10-17,27.25,0.36,75.69444444444444
1995-10-18,27.06,0.36,75.16666666666667
1995-10-19,27.94,0.36,77.61111111111111
1995-10-20,27.63,0.36,76.75
1995-10-23,27.69,0.36,76.91666666666667
1995-10-24,28.25,0.36,78.47222222222223
1995-10-25,28.19,0.36,78.30555555555556
1995-10-26,27.5,0.36,76.38888888888889
1995-10-27,27.44,0.36,76.22222222222223
1995-10-30,27.44,0.36,76.22222222222223
1995-10-31,27.94,0.36,77.61111111111111
1995-11-01,28.13,0.36,78.13888888888889
1995-11-02,28.44,0.36,79.0
1995-11-03,28.13,0.36,78.13888888888889
1995-11-06,27.94,0.36,77.61111111111111
1995-11-07,28.0,0.44,63.63636363636363
1995-11-08,27.94,0.44,63.5
1995-11-09,27.69,0.44,62.93181818181819
1995-11-10,27.38,0.44,62.22727272727273
1995-11-13,27.31,0.44,62.06818181818181
1995-11-14,27.06,0.44,61.5
1995-11-15,27.0,0.44,61.36363636363637
1995-11-16,27.0,0.44,61.36363636363637
1995-11-17,27.0,0.44,61.36363636363637
1995-11-20,26.81,0.44,60.93181818181818
1995-11-21,27.0,0.44,61.36363636363637
1995-11-22,26.81,0.44,60.93181818181818
1995-11-24,26.88,0.44,61.090909090909086
1995-11-27,26.94,0.44,61.22727272727273
1995-11-28,27.06,0.44,61.5
1995-11-29,27.13,0.44,61.65909090909091
1995-11-30,27.06,0.44,61.5
1995-12-01,27.38,0.44,62.22727272727273
1995-12-04,27.88,0.44,63.36363636363636
1995-12-05,27.88,0.44,63.36363636363636
1995-12-06,27.94,0.44,63.5
1995-12-07,27.81,0.44,63.20454545454545
1995-12-08,27.53,0.44,62.56818181818182
1995-12-11,27.94,0.44,63.5
1995-12-12,28.0,0.44,63.63636363636363
1995-12-13,28.56,0.44,64.9090909090909
1995-12-14,28.5,0.44,64.77272727272727
1995-12-15,28.63,0.44,65.06818181818181
1995-12-18,28.44,0.44,64.63636363636364
1995-12-19,28.69,0.44,65.20454545454545
1995-12-20,28.13,0.44,63.93181818181818
1995-12-21,28.38,0.44,64.5
1995-12-22,28.38,0.44,64.5
1995-12-26,28.69,0.44,65.20454545454545
1995-12-27,28.94,0.44,65.77272727272728
1995-12-28,28.94,0.44,65.77272727272728
1995-12-29,28.63,0.44,65.06818181818181
1996-01-02,29.19,0.44,66.3409090909091
1996-01-03,29.63,0.44,67.3409090909091
1996-01-04,29.56,0.44,67.18181818181817
1996-01-05,29.5,0.44,67.04545454545455
1996-01-08,29.0,0.44,65.9090909090909
1996-01-09,28.81,0.44,65.47727272727272
1996-01-10,27.75,0.44,63.06818181818182
1996-01-11,27.94,0.44,63.5
1996-01-12,27.88,0.44,63.36363636363636
1996-01-15,27.69,0.44,62.93181818181819
1996-01-16,28.94,0.44,65.77272727272728
1996-01-17,28.44,0.44,64.63636363636364
1996-01-18,28.31,0.44,64.3409090909091
1996-01-19,27.88,0.44,63.36363636363636
1996-01-22,27.56,0.44,62.63636363636363
1996-01-23,27.44,0.44,62.36363636363637
1996-01-24,27.94,0.44,63.5
1996-01-25,27.88,0.44,63.36363636363636
1996-01-26,28.13,0.44,63.93181818181818
1996-01-29,28.13,0.44,63.93181818181818
1996-01-30,28.06,0.44,63.772727272727266
1996-01-31,28.31,0.44,64.3409090909091
1996-02-01,28.69,0.44,65.20454545454545
1996-02-02,28.81,0.44,65.47727272727272
1996-02-05,29.0,0.44,65.9090909090909
1996-02-06,29.5,0.44,67.04545454545455
1996-02-07,29.94,0.44,68.04545454545455
1996-02-08,29.56,0.44,67.18181818181817
1996-02-09,29.69,0.44,67.47727272727273
1996-02-12,30.0,0.44,68.18181818181819
1996-02-13,29.75,0.44,67.61363636363636
1996-02-14,28.75,0.44,65.3409090909091
1996-02-15,27.94,0.44,63.5
1996-02-16,27.88,0.44,63.36363636363636
1996-02-20,27.5,0.44,62.5
1996-02-21,27.75,0.44,63.06818181818182
1996-02-22,28.44,0.44,64.63636363636364
1996-02-23,28.0,0.44,63.63636363636363
1996-02-26,27.63,0.44,62.79545454545454
1996-02-27,27.75,0.44,63.06818181818182
1996-02-28,27.31,0.44,62.06818181818181
1996-02-29,27.44,0.44,62.36363636363637
1996-03-01,27.0,0.44,61.36363636363637
1996-03-04,27.0,0.44,61.36363636363637
1996-03-05,27.75,0.44,63.06818181818182
1996-03-06,27.56,0.44,62.63636363636363
1996-03-07,27.25,0.44,61.93181818181818
1996-03-08,26.13,0.44,59.38636363636363
1996-03-11,26.31,0.44,59.79545454545454
1996-03-12,25.63,0.44,58.25
1996-03-13,25.56,0.44,58.090909090909086
1996-03-14,25.44,0.44,57.81818181818182
1996-03-15,25.56,0.44,58.090909090909086
1996-03-18,26.06,0.44,59.22727272727273
1996-03-19,26.38,0.44,59.95454545454545
1996-03-20,26.75,0.44,60.79545454545455
1996-03-21,26.94,0.44,61.22727272727273
1996-03-22,26.63,0.44,60.52272727272727
1996-03-25,26.81,0.44,60.93181818181818
1996-03-26,26.94,0.44,61.22727272727273
1996-03-27,26.69,0.44,60.659090909090914
1996-03-28,26.69,0.44,60.659090909090914
1996-03-29,26.31,0.44,59.79545454545454
1996-04-01,24.94,0.44,56.68181818181819
1996-04-02,25.13,0.44,57.11363636363636
1996-04-03,25.19,0.44,57.25
1996-04-04,24.88,0.44,56.54545454545454
1996-04-08,23.88,0.44,54.27272727272727
1996-04-09,23.88,0.44,54.27272727272727
1996-04-10,23.81,0.44,54.11363636363636
1996-04-11,23.44,0.44,53.27272727272727
1996-04-12,23.69,0.44,53.84090909090909
1996-04-15,24.13,0.44,54.840909090909086
1996-04-16,24.44,0.44,55.54545454545455
1996-04-17,24.81,0.44,56.38636363636363
1996-04-18,24.75,0.44,56.25
1996-04-19,24.88,0.44,56.54545454545454
1996-04-22,25.25,0.44,57.38636363636363
1996-04-23,25.19,0.44,57.25
1996-04-24,25.13,0.44,57.11363636363636
1996-04-25,25.06,0.44,56.95454545454545
1996-04-26,24.94,0.44,56.68181818181819
1996-04-29,25.06,0.44,56.95454545454545
1996-04-30,25.06,0.44,56.95454545454545
1996-05-01,25.06,0.44,56.95454545454545
1996-05-02,24.75,0.44,56.25
1996-05-03,24.81,0.44,56.38636363636363
1996-05-06,24.69,0.44,56.11363636363637
1996-05-07,24.75,0.43,57.55813953488372
1996-05-08,25.0,0.43,58.139534883720934
1996-05-09,25.06,0.43,58.27906976744186
1996-05-10,25.19,0.43,58.58139534883721
1996-05-13,25.06,0.43,58.27906976744186
1996-05-14,25.06,0.43,58.27906976744186
1996-05-15,25.06,0.43,58.27906976744186
1996-05-16,24.81,0.43,57.69767441860465
1996-05-17,24.88,0.43,57.860465116279066
1996-05-20,24.63,0.43,57.27906976744186
1996-05-21,24.88,0.43,57.860465116279066
1996-05-22,25.19,0.43,58.58139534883721
1996-05-23,24.75,0.43,57.55813953488372
1996-05-24,25.0,0.43,58.139534883720934
1996-05-28,24.75,0.43,57.55813953488372
1996-05-29,24.5,0.43,56.97674418604651
1996-05-30,24.44,0.43,56.83720930232558
1996-05-31,24.69,0.43,57.418604651162795
1996-06-03,24.56,0.43,57.11627906976744
1996-06-04,24.69,0.43,57.418604651162795
1996-06-05,24.88,0.43,57.860465116279066
1996-06-06,24.88,0.43,57.860465116279066
1996-06-07,24.75,0.43,57.55813953488372
1996-06-10,24.69,0.43,57.418604651162795
1996-06-11,24.63,0.43,57.27906976744186
1996-06-12,24.56,0.43,57.11627906976744
1996-06-13,24.69,0.43,57.418604651162795
1996-06-14,24.5,0.43,56.97674418604651
1996-06-17,24.38,0.43,56.69767441860465
1996-06-18,24.19,0.43,56.25581395348838
1996-06-19,24.06,0.43,55.95348837209302
1996-06-20,24.5,0.43,56.97674418604651
1996-06-21,24.63,0.43,57.27906976744186
1996-06-24,24.56,0.43,57.11627906976744
1996-06-25,24.44,0.43,56.83720930232558
1996-06-26,24.25,0.43,56.395348837209305
1996-06-27,24.56,0.43,57.11627906976744
1996-06-28,24.63,0.43,57.27906976744186
1996-07-01,24.69,0.43,57.418604651162795
1996-07-02,24.5,0.43,56.97674418604651
1996-07-03,24.94,0.43,58.00000000000001
1996-07-05,24.5,0.43,56.97674418604651
1996-07-08,23.88,0.43,55.53488372093023
1996-07-09,24.31,0.43,56.53488372093023
1996-07-10,24.31,0.43,56.53488372093023
1996-07-11,24.06,0.43,55.95348837209302
1996-07-12,24.63,0.43,57.27906976744186
1996-07-15,24.19,0.43,56.25581395348838
1996-07-16,24.25,0.43,56.395348837209305
1996-07-17,24.06,0.43,55.95348837209302
1996-07-18,24.31,0.43,56.53488372093023
1996-07-19,24.69,0.43,57.418604651162795
1996-07-22,24.81,0.43,57.69767441860465
1996-07-23,24.69,0.43,57.418604651162795
1996-07-24,24.63,0.43,57.27906976744186
1996-07-25,24.5,0.43,56.97674418604651
1996-07-26,24.56,0.43,57.11627906976744
1996-07-29,24.13,0.43,56.116279069767444
1996-07-30,24.0,0.43,55.81395348837209
1996-07-31,24.44,0.43,56.83720930232558
1996-08-01,24.94,0.43,58.00000000000001
1996-08-02,25.31,0.43,58.860465116279066
1996-08-05,25.31,0.43,58.860465116279066
1996-08-06,25.19,0.43,58.58139534883721
1996-08-07,24.94,0.43,58.00000000000001
1996-08-08,24.75,0.43,57.55813953488372
1996-08-09,24.75,0.43,57.55813953488372
1996-08-12,24.94,0.43,58.00000000000001
1996-08-13,24.94,0.43,58.00000000000001
1996-08-14,24.81,0.43,57.69767441860465
1996-08-15,24.69,0.43,57.418604651162795
1996-08-16,24.63,0.43,57.27906976744186
1996-08-19,24.69,0.43,57.418604651162795
1996-08-20,24.63,0.43,57.27906976744186
1996-08-21,24.38,0.43,56.69767441860465
1996-08-22,24.63,0.43,57.27906976744186
1996-08-23,24.5,0.43,56.97674418604651
1996-08-26,24.19,0.43,56.25581395348838
1996-08-27,23.94,0.43,55.674418604651166
1996-08-28,23.56,0.43,54.7906976744186
1996-08-29,23.44,0.43,54.51162790697675
1996-08-30,23.31,0.43,54.20930232558139
1996-09-03,23.19,0.43,53.93023255813954
1996-09-04,23.81,0.43,55.372093023255815
1996-09-05,23.31,0.43,54.20930232558139
1996-09-06,23.13,0.43,53.7906976744186
1996-09-09,23.38,0.43,54.372093023255815
1996-09-10,23.31,0.43,54.20930232558139
1996-09-11,23.38,0.43,54.372093023255815
1996-09-12,23.69,0.43,55.09302325581396
1996-09-13,24.19,0.43,56.25581395348838
1996-09-16,24.31,0.43,56.53488372093023
1996-09-17,24.13,0.43,56.116279069767444
1996-09-18,24.13,0.43,56.116279069767444
1996-09-19,24.19,0.43,56.25581395348838
1996-09-20,24.5,0.43,56.97674418604651
1996-09-23,24.44,0.43,56.83720930232558
1996-09-24,24.25,0.43,56.395348837209305
1996-09-25,24.06,0.43,55.95348837209302
1996-09-26,23.81,0.43,55.372093023255815
1996-09-27,23.81,0.43,55.372093023255815
1996-09-30,24.06,0.43,55.95348837209302
1996-10-01,24.13,0.43,56.116279069767444
1996-10-02,25.0,0.43,58.139534883720934
1996-10-03,24.81,0.43,57.69767441860465
1996-10-04,24.88,0.43,57.860465116279066
1996-10-07,24.75,0.43,57.55813953488372
1996-10-08,24.38,0.43,56.69767441860465
1996-10-09,24.19,0.43,56.25581395348838
1996-10-10,23.88,0.43,55.53488372093023
1996-10-11,24.06,0.43,55.95348837209302
1996-10-14,24.13,0.43,56.116279069767444
1996-10-15,23.88,0.43,55.53488372093023
1996-10-16,24.75,0.43,57.55813953488372
1996-10-17,24.69,0.43,57.418604651162795
1996-10-18,25.0,0.43,58.139534883720934
1996-10-21,25.13,0.43,58.44186046511628
1996-10-22,25.06,0.43,58.27906976744186
1996-10-23,25.0,0.43,58.139534883720934
1996-10-24,24.75,0.43,57.55813953488372
1996-10-25,24.63,0.43,57.27906976744186
1996-10-28,24.69,0.43,57.418604651162795
1996-10-29,24.63,0.43,57.27906976744186
1996-10-30,24.38,0.43,56.69767441860465
1996-10-31,24.31,0.43,56.53488372093023
1996-11-01,24.25,0.43,56.395348837209305
1996-11-04,24.0,0.43,55.81395348837209
1996-11-05,24.38,0.47,51.87234042553192
1996-11-06,24.5,0.47,52.12765957446809
1996-11-07,24.44,0.47,52.00000000000001
1996-11-08,24.38,0.47,51.87234042553192
1996-11-11,24.38,0.47,51.87234042553192
1996-11-12,24.5,0.47,52.12765957446809
1996-11-13,24.31,0.47,51.723404255319146
1996-11-14,24.44,0.47,52.00000000000001
1996-11-15,24.56,0.47,52.255319148936174
1996-11-18,24.69,0.47,52.53191489361703
1996-11-19,24.63,0.47,52.40425531914894
1996-11-20,25.13,0.47,53.46808510638298
1996-11-21,25.63,0.47,54.53191489361702
1996-11-22,25.75,0.47,54.787234042553195
1996-11-25,26.0,0.47,55.319148936170215
1996-11-26,26.0,0.47,55.319148936170215
1996-11-27,26.25,0.47,55.851063829787236
1996-11-29,26.31,0.47,55.97872340425532
1996-12-02,26.56,0.47,56.51063829787234
1996-12-03,25.88,0.47,55.06382978723404
1996-12-04,25.94,0.47,55.19148936170213
1996-12-05,25.94,0.47,55.19148936170213
1996-12-06,25.56,0.47,54.38297872340426
1996-12-09,25.56,0.47,54.38297872340426
1996-12-10,25.5,0.47,54.255319148936174
1996-12-11,24.94,0.47,53.06382978723405
1996-12-12,24.88,0.47,52.93617021276596
1996-12-13,24.88,0.47,52.93617021276596
1996-12-16,25.06,0.47,53.319148936170215
1996-12-17,24.56,0.47,52.255319148936174
1996-12-18,24.25,0.47,51.59574468085107
1996-12-19,24.88,0.47,52.93617021276596
1996-12-20,25.44,0.47,54.12765957446809
1996-12-23,25.63,0.47,54.53191489361702
1996-12-24,26.13,0.47,55.59574468085106
1996-12-26,26.81,0.47,57.04255319148936
1996-12-27,27.56,0.47,58.638297872340424
1996-12-30,26.75,0.47,56.91489361702128
1996-12-31,25.94,0.47,55.19148936170213
1997-01-02,26.31,0.47,55.97872340425532
1997-01-03,26.38,0.47,56.12765957446808
1997-01-06,26.25,0.47,55.851063829787236
1997-01-07,25.94,0.47,55.19148936170213
1997-01-08,25.5,0.47,54.255319148936174
1997-01-09,25.38,0.47,54.0
1997-01-10,25.25,0.47,53.72340425531915
1997-01-13,25.19,0.47,53.59574468085107
1997-01-14,25.5,0.47,54.255319148936174
1997-01-15,26.19,0.47,55.72340425531915
1997-01-16,25.88,0.47,55.06382978723404
1997-01-17,26.19,0.47,55.72340425531915
1997-01-20,26.38,0.47,56.12765957446808
1997-01-21,26.25,0.47,55.851063829787236
1997-01-22,26.75,0.47,56.91489361702128
1997-01-23,27.0,0.47,57.4468085106383
1997-01-24,26.63,0.47,56.659574468085104
1997-01-27,26.63,0.47,56.659574468085104
1997-01-28,26.5,0.47,56.38297872340426
1997-01-29,26.75,0.47,56.91489361702128
1997-01-30,27.0,0.47,57.4468085106383
1997-01-31,27.5,0.47,58.51063829787234
1997-02-03,27.19,0.47,57.85106382978724
1997-02-04,27.56,0.47,58.638297872340424
1997-02-05,27.06,0.47,57.57446808510638
1997-02-06,26.81,0.47,57.04255319148936
1997-02-07,26.94,0.47,57.319148936170215
1997-02-10,27.56,0.47,58.638297872340424
1997-02-11,27.88,0.47,59.319148936170215
1997-02-12,28.19,0.47,59.97872340425533
1997-02-13,28.75,0.47,61.17021276595745
1997-02-14,28.31,0.47,60.23404255319149
1997-02-18,28.5,0.47,60.63829787234043
1997-02-19,28.44,0.47,60.51063829787235
1997-02-20,28.5,0.47,60.63829787234043
1997-02-21,28.38,0.47,60.38297872340426
1997-02-24,28.13,0.47,59.851063829787236
1997-02-25,28.19,0.47,59.97872340425533
1997-02-26,28.0,0.47,59.57446808510639
1997-02-27,28.19,0.47,59.97872340425533
1997-02-28,28.75,0.47,61.17021276595745
1997-03-03,28.69,0.47,61.04255319148937
1997-03-04,28.38,0.47,60.38297872340426
1997-03-05,28.5,0.47,60.63829787234043
1997-03-06,28.5,0.47,60.63829787234043
1997-03-07,28.81,0.47,61.297872340425535
1997-03-10,29.0,0.47,61.70212765957447
1997-03-11,28.88,0.47,61.4468085106383
1997-03-12,28.0,0.47,59.57446808510639
1997-03-13,27.0,0.47,57.4468085106383
1997-03-14,27.81,0.47,59.170212765957444
1997-03-17,27.75,0.47,59.04255319148937
1997-03-18,27.81,0.47,59.170212765957444
1997-03-19,27.0,0.47,57.4468085106383
1997-03-20,26.88,0.47,57.19148936170213
1997-03-21,27.25,0.47,57.97872340425532
1997-03-24,28.13,0.47,59.851063829787236
1997-03-25,27.31,0.47,58.1063829787234
1997-03-26,27.13,0.47,57.72340425531915
1997-03-27,25.88,0.47,55.06382978723404
1997-03-31,26.25,0.47,55.851063829787236
1997-04-01,26.44,0.47,56.255319148936174
1997-04-02,26.06,0.47,55.4468085106383
1997-04-03,25.75,0.47,54.787234042553195
1997-04-04,25.69,0.47,54.65957446808511
1997-04-07,26.38,0.47,56.12765957446808
1997-04-08,26.44,0.47,56.255319148936174
1997-04-09,25.75,0.47,54.787234042553195
1997-04-10,26.0,0.47,55.319148936170215
1997-04-11,25.44,0.47,54.12765957446809
1997-04-14,24.94,0.47,53.06382978723405
1997-04-15,25.69,0.47,54.65957446808511
1997-04-16,26.06,0.47,55.4468085106383
1997-04-17,25.75,0.47,54.787234042553195
1997-04-18,25.5,0.47,54.255319148936174
1997-04-21,25.38,0.47,54.0
1997-04-22,26.25,0.47,55.851063829787236
1997-04-23,25.88,0.47,55.06382978723404
1997-04-24,25.31,0.47,53.851063829787236
1997-04-25,25.94,0.47,55.19148936170213
1997-04-28,26.56,0.47,56.51063829787234
1997-04-29,27.63,0.47,58.787234042553195
1997-04-30,27.75,0.47,59.04255319148937
1997-05-01,27.5,0.47,58.51063829787234
1997-05-02,27.81,0.47,59.170212765957444
1997-05-05,28.44,0.47,60.51063829787235
1997-05-06,28.31,0.47,60.23404255319149
1997-05-07,27.63,0.47,58.787234042553195
1997-05-08,28.25,0.47,60.10638297872341
1997-05-09,28.19,0.47,59.97872340425533
1997-05-12,28.5,0.47,60.63829787234043
1997-05-13,28.44,0.47,60.51063829787235
1997-05-14,28.31,0.47,60.23404255319149
1997-05-15,28.63,0.47,60.91489361702128
1997-05-16,28.69,0.47,61.04255319148937
1997-05-19,28.75,0.47,61.17021276595745
1997-05-20,28.94,0.47,61.57446808510639
1997-05-21,28.44,0.47,60.51063829787235
1997-05-22,27.94,0.47,59.446808510638306
1997-05-23,28.44,0.47,60.51063829787235
1997-05-27,28.81,0.47,61.297872340425535
1997-05-28,29.0,0.47,61.70212765957447
1997-05-29,28.69,0.47,61.04255319148937
1997-05-30,29.25,0.47,62.23404255319149
1997-06-02,29.19,0.47,62.10638297872341
1997-06-03,29.13,0.47,61.97872340425532
1997-06-04,28.63,0.47,60.91489361702128
1997-06-05,28.13,0.47,59.851063829787236
1997-06-06,29.5,0.47,62.765957446808514
1997-06-09,28.94,0.47,61.57446808510639
1997-06-10,28.94,0.47,61.57446808510639
1997-06-11,28.75,0.47,61.17021276595745
1997-06-12,29.5,0.47,62.765957446808514
1997-06-13,30.31,0.47,64.48936170212767
1997-06-16,30.31,0.47,64.48936170212767
1997-06-17,30.5,0.47,64.8936170212766
1997-06-18,30.13,0.47,64.1063829787234
1997-06-19,30.31,0.47,64.48936170212767
1997-06-20,30.25,0.47,64.36170212765958
1997-06-23,29.94,0.47,63.70212765957447
1997-06-24,30.38,0.47,64.63829787234043
1997-06-25,29.41,0.47,62.57446808510639
1997-06-26,30.06,0.47,63.95744680851064
1997-06-27,29.97,0.47,63.765957446808514
1997-06-30,30.94,0.47,65.82978723404256
1997-07-01,30.44,0.47,64.76595744680851
1997-07-02,30.47,0.47,64.82978723404256
1997-07-03,30.81,0.47,65.55319148936171
1997-07-07,31.03,0.47,66.02127659574468
1997-07-08,30.91,0.47,65.76595744680851
1997-07-09,30.0,0.47,63.829787234042556
1997-07-10,30.94,0.47,65.82978723404256
1997-07-11,30.28,0.47,64.42553191489363
1997-07-14,29.56,0.47,62.8936170212766
1997-07-15,29.38,0.47,62.51063829787234
1997-07-16,29.25,0.47,62.23404255319149
1997-07-17,28.28,0.47,60.17021276595745
1997-07-18,28.22,0.47,60.04255319148936
1997-07-21,28.28,0.47,60.17021276595745
1997-07-22,29.38,0.47,62.51063829787234
1997-07-23,29.41,0.47,62.57446808510639
1997-07-24,28.91,0.47,61.51063829787235
1997-07-25,29.09,0.47,61.8936170212766
1997-07-28,29.53,0.47,62.82978723404256
1997-07-29,29.56,0.47,62.8936170212766
1997-07-30,29.97,0.47,63.765957446808514
1997-07-31,29.59,0.47,62.95744680851064
1997-08-01,29.19,0.47,62.10638297872341
1997-08-04,29.38,0.47,62.51063829787234
1997-08-05,29.0,0.47,61.70212765957447
1997-08-06,29.13,0.47,61.97872340425532
1997-08-07,29.0,0.47,61.70212765957447
1997-08-08,28.84,0.47,61.361702127659576
1997-08-11,29.0,0.47,61.70212765957447
1997-08-12,29.19,0.47,62.10638297872341
1997-08-13,28.75,-0.43,-66.86046511627907
1997-08-14,28.66,-0.43,-66.65116279069768
1997-08-15,28.13,-0.43,-65.4186046511628
1997-08-18,28.25,-0.43,-65.69767441860465
1997-08-19,27.91,-0.43,-64.90697674418605
1997-08-20,27.94,-0.43,-64.97674418604652
1997-08-21,27.97,-0.43,-65.04651162790698
1997-08-22,27.69,-0.43,-64.39534883720931
1997-08-25,27.44,-0.43,-63.8139534883721
1997-08-26,27.34,-0.43,-63.58139534883721
1997-08-27,27.72,-0.43,-64.46511627906976
1997-08-28,27.31,-0.43,-63.51162790697674
1997-08-29,27.19,-0.43,-63.23255813953489
1997-09-02,27.91,-0.43,-64.90697674418605
1997-09-03,28.22,-0.43,-65.62790697674419
1997-09-04,28.56,-0.43,-66.4186046511628
1997-09-05,28.5,-0.43,-66.27906976744187
1997-09-08,28.5,-0.43,-66.27906976744187
1997-09-09,28.5,-0.43,-66.27906976744187
1997-09-10,28.41,-0.43,-66.06976744186046
1997-09-11,28.31,-0.43,-65.83720930232558
1997-09-12,28.84,-0.43,-67.06976744186046
1997-09-15,28.78,-0.43,-66.93023255813954
1997-09-16,30.19,-0.43,-70.2093023255814
1997-09-17,29.44,-0.43,-68.46511627906978
1997-09-18,29.75,-0.43,-69.18604651162791
1997-09-19,30.19,-0.43,-70.2093023255814
1997-09-22,30.0,-0.43,-69.76744186046511
1997-09-23,30.31,-0.43,-70.48837209302326
1997-09-24,30.0,-0.43,-69.76744186046511
1997-09-25,29.31,-0.43,-68.16279069767441
1997-09-26,29.53,-0.43,-68.67441860465117
1997-09-29,30.19,-0.43,-70.2093023255814
1997-09-30,30.72,-0.43,-71.44186046511628
1997-10-01,31.13,-0.43,-72.3953488372093
1997-10-02,30.81,-0.43,-71.65116279069767
1997-10-03,31.22,-0.43,-72.6046511627907
1997-10-06,31.66,-0.43,-73.62790697674419
1997-10-07,32.38,-0.43,-75.30232558139535
1997-10-08,31.63,-0.43,-73.55813953488372
1997-10-09,31.69,-0.43,-73.69767441860465
1997-10-10,32.03,-0.43,-74.48837209302326
1997-10-13,31.88,-0.43,-74.13953488372093
1997-10-14,31.97,-0.43,-74.34883720930232
1997-10-15,32.94,-0.43,-76.60465116279069
1997-10-16,32.31,-0.43,-75.13953488372094
1997-10-17,32.03,-0.43,-74.48837209302326
1997-10-20,32.03,-0.43,-74.48837209302326
1997-10-21,32.5,-0.43,-75.5813953488372
1997-10-22,32.66,-0.43,-75.95348837209302
1997-10-23,32.25,-0.43,-75.0
1997-10-24,32.53,-0.43,-75.65116279069768
1997-10-27,31.56,-0.43,-73.3953488372093
1997-10-28,31.81,-0.43,-73.9767441860465
1997-10-29,31.78,-0.43,-73.90697674418605
1997-10-30,31.94,-0.43,-74.27906976744187
1997-10-31,31.81,-0.43,-73.9767441860465
1997-11-03,32.47,-0.43,-75.51162790697674
1997-11-04,32.56,-0.43,-75.72093023255815
1997-11-05,32.25,-0.43,-75.0
1997-11-06,31.72,-0.43,-73.76744186046511
1997-11-07,31.91,-0.43,-74.20930232558139
1997-11-10,32.5,-0.43,-75.5813953488372
1997-11-11,33.59,-0.43,-78.11627906976746
1997-11-12,33.59,0.44,76.3409090909091
1997-11-13,33.69,0.44,76.56818181818181
1997-11-14,34.09,0.44,77.47727272727273
1997-11-17,34.44,0.44,78.27272727272727
1997-11-18,34.94,0.44,79.4090909090909
1997-11-19,35.22,0.44,80.04545454545455
1997-11-20,36.09,0.44,82.02272727272728
1997-11-21,35.59,0.44,80.88636363636364
1997-11-24,34.91,0.44,79.34090909090908
1997-11-25,34.66,0.44,78.77272727272727
1997-11-26,36.5,0.44,82.95454545454545
1997-11-28,36.31,0.44,82.52272727272728
1997-12-01,37.22,0.44,84.5909090909091
1997-12-02,36.22,0.44,82.31818181818181
1997-12-03,37.47,0.44,85.1590909090909
