date,FDX,dcf,Deviation
2003-05-08,60.78,62.67,-0.030157970320727645
2003-05-09,62.05,63.96,-0.029862414008755556
2003-05-12,63.34,63.43,-0.0014188869620053168
2003-05-13,62.81,62.39,0.006731848052572653
2003-05-14,61.77,62.69,-0.014675386824054781
2003-05-15,62.07,63.12,-0.016634980988593062
2003-05-16,62.5,61.4,0.01791530944625408
2003-05-19,60.78,61.62,-0.013631937682570539
2003-05-20,61.0,60.52,0.007931262392597338
2003-05-21,59.9,60.79,-0.014640565882546475
2003-05-22,60.17,61.76,-0.02574481865284972
2003-05-23,61.14,62.71,-0.02503587944506458
2003-05-27,62.09,62.84,-0.011935073201782331
2003-05-28,62.22,63.25,-0.016284584980237216
2003-05-29,62.63,64.6,-0.03049535603715159
2003-05-30,63.98,66.41845783391815,-0.03671355694550471
2003-06-02,64.61,64.79845783391815,-0.002908369122011756
2003-06-03,62.99,66.03845783391816,-0.04616185680145357
2003-06-04,64.23,66.30845783391815,-0.03134528990440455
2003-06-05,64.5,65.01845783391815,-0.00797401001485587
2003-06-06,63.21,64.60845783391815,-0.021645120171619237
2003-06-09,62.8,65.47845783391816,-0.04090593948794419
2003-06-10,63.67,66.29845783391814,-0.0396458367176894
2003-06-11,64.49,66.77845783391814,-0.03426940226157471
2003-06-12,64.97,65.66845783391815,-0.010636123596576952
2003-06-13,63.86,66.94845783391814,-0.046131874188645394
2003-06-16,65.14,66.30845783391815,-0.017621550433954747
2003-06-17,64.5,66.30845783391815,-0.027273411160425032
2003-06-18,64.5,65.32845783391816,-0.012681423400875635
2003-06-19,63.52,64.81845783391815,-0.020032223494812706
2003-06-20,63.01,63.79845783391815,-0.012358571988851041
2003-06-23,61.99,62.27845783391815,-0.004631743366019014
2003-06-24,60.47,61.50845783391815,-0.01688317136355688
2003-06-25,59.7,64.22845783391816,-0.0705054735336762
2003-06-26,62.42,64.34845783391816,-0.029968982922566112
2003-06-27,62.54,63.838457833918156,-0.020339743126254972
2003-06-30,62.03,63.39845783391816,-0.021585033464111003
2003-07-01,61.59,63.978457833918156,-0.037332219543621314
2003-07-02,62.17,63.32845783391816,-0.018292847695048353
2003-07-03,61.52,64.77845783391814,-0.0503015654104072
2003-07-07,62.97,66.13845783391815,-0.04790643655276239
2003-07-08,64.33,66.16845783391815,-0.027784504794303277
2003-07-09,64.36,65.64845783391816,-0.019626627592346235
2003-07-10,63.84,65.54845783391815,-0.026064043157916994
2003-07-11,63.74,66.10845783391815,-0.03582685047453893
2003-07-14,64.3,66.12845783391815,-0.027650090351574952
2003-07-15,64.32,65.90845783391815,-0.024100971045641684
2003-07-16,64.1,65.92845783391815,-0.027733969426742222
2003-07-17,64.12,67.12845783391815,-0.044816430035698684
2003-07-18,65.32,67.80845783391815,-0.03669833990345406
2003-07-21,66.0,66.79845783391814,-0.011953237541850958
2003-07-22,64.99,66.76845783391815,-0.026636197564154362
2003-07-23,64.96,66.35845783391815,-0.02107429677492234
2003-07-24,64.55,67.05845783391815,-0.037407031341680774
2003-07-25,65.25,66.96845783391814,-0.02566070489751926
2003-07-28,65.16,66.63845783391815,-0.022186255234220575
2003-07-29,64.83,65.63845783391815,-0.012316831634950343
2003-07-30,63.83,66.19845783391814,-0.03577814214132058
2003-07-31,64.39,66.46845783391814,-0.03126983687678586
2003-08-01,64.66,66.50845783391814,-0.02779282356138868
2003-08-04,64.7,65.81845783391816,-0.016993072623190275
2003-08-05,64.01,66.05845783391815,-0.03100977378352232
2003-08-06,64.25,66.17845783391815,-0.02914026553410798
2003-08-07,64.37,67.00845783391814,-0.039374997115403154
2003-08-08,65.2,67.81845783391816,-0.03860981092095228
2003-08-11,66.01,68.68845783391815,-0.03899429275868138
2003-08-12,66.88,68.67845783391815,-0.026186636838399502
2003-08-13,66.87,68.80845783391815,-0.02817179595271524
2003-08-14,67.0,69.16845783391815,-0.03135038573687565
2003-08-15,67.36,69.37845783391815,-0.029093437602058514
2003-08-18,67.57,69.95845783391816,-0.034141087552106764
2003-08-19,68.15,69.37845783391815,-0.017706617763959098
2003-08-20,67.57,70.13845783391815,-0.036619821895714444
2003-08-21,68.33,68.89845783391816,-0.00825066121637219
2003-08-22,67.09,68.17845783391815,-0.015964835059332216
2003-08-25,66.37,67.88845783391815,-0.02236695135471911
2003-08-26,66.08,67.70845783391816,-0.024051025322605946
2003-08-27,65.9,68.83845783391816,-0.04268628215070658
2003-08-28,67.03,68.90845783391815,-0.027260192623169255
2003-08-29,67.1,70.60656250579142,-0.049663407781731395
2003-09-02,68.29,70.2665625057914,-0.028129489124054996
2003-09-03,67.95,69.56656250579141,-0.023237636697326036
2003-09-04,67.25,68.99656250579142,-0.025313761184041828
2003-09-05,66.68,68.87656250579141,-0.03189129111381983
2003-09-08,66.56,68.07656250579141,-0.022277307342925767
2003-09-09,65.76,67.4365625057914,-0.024861328091084323
2003-09-10,65.12,67.57656250579141,-0.03635228568456528
2003-09-11,65.26,67.5565625057914,-0.0339946619633662
2003-09-12,65.24,67.29656250579141,-0.0305596962046083
2003-09-15,64.98,68.39656250579141,-0.049952254625400316
2003-09-16,66.08,68.82656250579141,-0.03990555979837451
2003-09-17,66.51,70.9165625057914,-0.06213728288693543
2003-09-18,68.6,68.56656250579141,0.00048766473025030344
2003-09-19,66.25,68.3065625057914,-0.03010783196149036
2003-09-22,65.99,69.0165625057914,-0.04385269848143236
2003-09-23,66.7,67.50656250579141,-0.01194791255623795
2003-09-24,65.19,66.6165625057914,-0.021414531944175086
2003-09-25,64.3,66.1065625057914,-0.027328035785148197
2003-09-26,63.79,67.1365625057914,-0.04984709345973315
2003-09-29,64.82,66.74656250579142,-0.028863846068840737
2003-09-30,64.43,68.07656250579141,-0.05356560865541926
2003-10-01,65.76,67.75656250579141,-0.029466703031470143
2003-10-02,65.44,69.2265625057914,-0.054698115415952264
2003-10-03,66.91,70.1165625057914,-0.04573188403990225
2003-10-06,67.8,69.6865625057914,-0.027072113158611022
2003-10-07,67.37,69.90656250579141,-0.03628504127321763
2003-10-08,67.59,71.1165625057914,-0.049588483772738834
2003-10-09,68.8,70.87656250579141,-0.029298295972264965
2003-10-10,68.56,73.6665625057914,-0.06931995103463584
2003-10-13,71.35,75.96656250579142,-0.060770980725098234
2003-10-14,73.65,75.5865625057914,-0.025620460060516992
2003-10-15,73.27,76.2265625057914,-0.03878651232064656
2003-10-16,73.91,75.2665625057914,-0.018023441759905334
2003-10-17,72.95,74.90656250579141,-0.026120041293313134
2003-10-20,72.59,74.9165625057914,-0.031055382521208763
2003-10-21,72.6,74.50656250579141,-0.02558918894752682
2003-10-22,72.19,74.46656250579142,-0.030571607298435
2003-10-23,72.15,74.87656250579141,-0.03641409827782249
2003-10-24,72.56,74.31656250579141,-0.023636218449346602
2003-10-27,72.0,75.48656250579141,-0.046187856355545676
2003-10-28,73.17,75.35656250579142,-0.029016218801426463
2003-10-29,73.04,76.23656250579141,-0.04192952043907505
2003-10-30,73.92,78.07656250579141,-0.0532370070145326
2003-10-31,75.76,78.57656250579141,-0.03584481702904496
2003-11-03,76.26,78.32656250579141,-0.026383929533976502
2003-11-04,76.01,78.28656250579141,-0.02907986291546505
2003-11-05,75.97,79.4765625057914,-0.044120711757455355
2003-11-06,77.16,79.21656250579142,-0.025961269218682248
2003-11-07,76.9,78.99656250579142,-0.02653992071664768
2003-11-10,76.68,78.37656250579141,-0.021646298989778212
2003-11-11,76.06,78.6965625057914,-0.033502892907137816
2003-11-12,76.38,79.39656250579141,-0.037993615977661155
2003-11-13,77.08,79.21656250579142,-0.02697115903805114
2003-11-14,76.9,78.32656250579141,-0.018213010505675253
2003-11-17,76.01,77.35656250579142,-0.017407217463813685
2003-11-18,75.04,77.21656250579142,-0.028187767431736677
2003-11-19,74.9,76.7265625057914,-0.023806129795708397
2003-11-20,74.41,72.79656250579141,0.022163649472874747
2003-11-21,70.48,73.5565625057914,-0.04182580589664142
2003-11-24,71.24,74.1965625057914,-0.03984770191423137
2003-11-25,71.88,74.0565625057914,-0.029390541933690173
2003-11-26,71.74,75.0165625057914,-0.0436778545476334
2003-11-28,72.7,76.88630137728505,-0.05444794849400614
2003-12-01,73.5,76.96630137728503,-0.04503661102660239
2003-12-02,73.58,76.57630137728505,-0.03912831154540253
2003-12-03,73.19,76.29630137728503,-0.04071365611714761
2003-12-04,72.91,75.91630137728504,-0.039600208686991656
2003-12-05,72.53,75.62630137728505,-0.040942123585261614
2003-12-08,72.24,75.14630137728504,-0.03867524181520865
2003-12-09,71.76,75.42630137728506,-0.04860773112744954
2003-12-10,72.04,76.57630137728505,-0.059238972053965666
2003-12-11,73.19,77.13630137728505,-0.051160106290073615
2003-12-12,73.75,77.54630137728503,-0.048955286194952596
2003-12-15,74.16,77.69630137728504,-0.04551441078402352
2003-12-16,74.31,74.39630137728504,-0.0011600224162674477
2003-12-17,71.01,73.08630137728505,-0.028408899317079905
2003-12-18,69.7,72.81630137728504,-0.042796754550034954
2003-12-19,69.43,72.68630137728505,-0.04479938194107447
2003-12-22,69.3,72.37630137728505,-0.04250426339484836
2003-12-23,68.99,72.20630137728504,-0.04454322290349089
2003-12-24,68.82,72.24630137728504,-0.04742528422863046
2003-12-26,68.86,73.32630137728505,-0.06090995036425795
2003-12-29,69.94,72.38630137728505,-0.03379508734027825
2003-12-30,69.0,70.88630137728505,-0.026610238376599815
2003-12-31,67.5,71.27630137728505,-0.05298116350476789
2004-01-02,67.89,71.33630137728505,-0.048310626017154634
2004-01-05,67.95,70.98630137728505,-0.04277306069444875
2004-01-06,67.6,70.31630137728504,-0.03862975333003682
2004-01-07,66.93,69.76630137728503,-0.04065431764752381
2004-01-08,66.38,68.42630137728506,-0.02990518756818783
2004-01-09,65.04,71.57630137728505,-0.09131935083976495
2004-01-12,68.19,72.38630137728505,-0.05797093230960215
2004-01-13,69.0,72.42630137728506,-0.04730741888139056
2004-01-14,69.04,72.70630137728504,-0.050426184633708626
2004-01-15,69.32,73.32630137728505,-0.05463662154008664
2004-01-16,69.94,72.58630137728505,-0.03645731118782669
2004-01-20,69.2,73.38630137728505,-0.05704472495163537
2004-01-21,70.0,72.92630137728506,-0.04012683108863291
2004-01-22,69.54,73.01630137728503,-0.04760993520231205
2004-01-23,69.63,72.93630137728505,-0.04533135509822761
2004-01-26,69.55,72.63630137728505,-0.0424897925522707
2004-01-27,69.25,71.72630137728505,-0.03452431436913983
2004-01-28,68.34,71.68630137728505,-0.04667978836951647
2004-01-29,68.3,70.66630137728504,-0.033485569941625215
2004-01-30,67.28,70.55630137728505,-0.04643527669861425
2004-02-02,67.17,70.15630137728505,-0.04256640271307033
2004-02-03,66.77,68.61630137728504,-0.026907620204318583
2004-02-04,65.23,68.30630137728505,-0.04503686065936019
2004-02-05,64.92,69.51630137728503,-0.06611832456878819
2004-02-06,66.13,71.03630137728504,-0.06906752297289387
2004-02-09,67.65,71.98630137728505,-0.06023786879337212
2004-02-10,68.6,73.19630137728504,-0.06279417526295139
2004-02-11,69.81,72.75630137728506,-0.04049548041216
2004-02-12,69.37,72.29630137728503,-0.04047650186160767
2004-02-13,68.91,72.66630137728504,-0.05169248064219256
2004-02-17,69.28,72.08630137728505,-0.03892974564747664
2004-02-18,68.7,72.15630137728505,-0.04790020152520036
2004-02-19,68.77,72.39630137728504,-0.05008959447233352
2004-02-20,69.01,72.02630137728505,-0.04187777686216576
2004-02-23,68.64,72.15630137728505,-0.04873172973347528
2004-02-24,68.77,71.94630137728504,-0.044148223278755894
2004-02-25,68.56,72.16630137728504,-0.04997209651124157
2004-02-26,68.78,72.06630137728504,-0.045601082815120986
2004-02-27,68.68,70.74103286531553,-0.029134899249202983
2004-03-01,69.18,71.00103286531552,-0.025647977104359843
2004-03-02,69.44,70.80103286531552,-0.019223347601504792
2004-03-03,69.24,70.31103286531552,-0.015232785263831206
2004-03-04,68.75,71.06103286531552,-0.032521802345537365
2004-03-05,69.5,70.58103286531552,-0.015316195037530456
2004-03-08,69.02,70.11103286531552,-0.01556150039055082
2004-03-09,68.55,67.76103286531553,0.011643375275177004
2004-03-10,66.2,67.83103286531552,-0.024045526013942276
2004-03-11,66.27,69.40103286531553,-0.04511507590084185
2004-03-12,67.84,68.66103286531552,-0.011957770383764
2004-03-15,67.1,69.99103286531553,-0.041305760851947704
2004-03-16,68.43,73.15103286531553,-0.06453815729448154
2004-03-17,71.59,73.54103286531553,-0.026529854005296394
2004-03-18,71.98,72.84103286531553,-0.011820711918069438
2004-03-19,71.28,72.63103286531552,-0.018601316985548344
2004-03-22,71.07,73.15103286531553,-0.02844844131110358
2004-03-23,71.59,72.61103286531552,-0.01406167664918645
2004-03-24,71.05,74.57103286531553,-0.04721716637175932
2004-03-25,73.01,74.35103286531553,-0.018036506200858837
2004-03-26,72.79,75.55103286531552,-0.036545269609187137
2004-03-29,73.99,76.18103286531553,-0.028760871084396733
2004-03-30,74.62,76.72103286531552,-0.027385356881259648
2004-03-31,75.16,76.36103286531552,-0.015728347564835765
2004-04-01,74.8,77.63103286531552,-0.03646779851850179
2004-04-02,76.07,77.10103286531553,-0.01337249096411719
2004-04-05,75.54,77.30103286531552,-0.022781492045311103
2004-04-06,75.74,76.62103286531553,-0.01149857724920278
2004-04-07,75.06,75.38103286531552,-0.004258801625723452
2004-04-08,73.82,76.37103286531553,-0.033403147366285024
2004-04-12,74.81,75.88103286531552,-0.014114632140241667
2004-04-13,74.32,76.32103286531553,-0.02621862925842189
2004-04-14,74.76,76.51103286531553,-0.022886017868794295
2004-04-15,74.95,76.06103286531552,-0.014607123036087022
2004-04-16,74.5,75.44103286531552,-0.01247375373287296
2004-04-19,73.88,74.59103286531553,-0.00953241747703637
2004-04-20,73.03,75.39103286531552,-0.031317157698760534
2004-04-21,73.83,76.94103286531552,-0.04043398885431326
2004-04-22,75.38,75.71103286531553,-0.004372320027708709
2004-04-23,74.15,74.54103286531553,-0.005245873987580252
2004-04-26,72.98,75.76103286531553,-0.03670795869770571
2004-04-27,74.2,74.63103286531552,-0.005775517888026438
2004-04-28,73.07,73.90103286531553,-0.011245213132948906
2004-04-29,72.34,73.47103286531552,-0.015394269295068819
2004-04-30,71.91,74.39103286531552,-0.0333512356228125
2004-05-03,72.83,74.62103286531553,-0.024001716359892677
2004-05-04,73.06,74.65103286531553,-0.021312938404831505
2004-05-05,73.09,73.89103286531552,-0.010840731740420995
2004-05-06,72.33,73.18103286531553,-0.01162914531258119
2004-05-07,71.62,72.24103286531553,-0.008596677548525222
2004-05-10,70.68,72.74103286531553,-0.02833384108157566
2004-05-11,71.18,72.86103286531552,-0.023071768258115743
2004-05-12,71.3,72.19103286531552,-0.012342708366257837
2004-05-13,70.63,72.56103286531552,-0.026612532774992648
2004-05-14,71.0,72.11103286531552,-0.015407252138388339
2004-05-17,70.55,73.29103286531553,-0.03739929372195694
2004-05-18,71.73,72.80103286531552,-0.014711781181689587
2004-05-19,71.24,72.57103286531553,-0.018341104057121527
2004-05-20,71.01,72.20103286531553,-0.01649606408730031
2004-05-21,70.64,73.46103286531553,-0.03840175880031049
2004-05-24,71.9,75.33103286531552,-0.04554607490182516
2004-05-25,73.77,75.46103286531553,-0.022409352232611535
2004-05-26,73.9,74.80103286531552,-0.012045727589589439
2004-05-27,73.24,75.14103286531552,-0.025299530666859193
2004-05-28,73.58,74.38103286531552,-0.010769316241762583
2004-06-01,72.82,75.33103286531552,-0.03333331257789873
2004-06-02,73.77,75.72103286531552,-0.02576606249925051
2004-06-03,74.16,75.78103286531552,-0.021391010441841884
2004-06-04,74.22,77.26103286531553,-0.039360499756931455
2004-06-07,75.7,78.03103286531552,-0.02987315148498637
2004-06-08,76.47,77.57103286531553,-0.014193866249366915
2004-06-09,76.01,78.50103286531552,-0.03173248522206573
2004-06-10,76.94,78.25103286531552,-0.01675419246634169
2004-06-14,76.69,78.96103286531553,-0.0287614381791238
2004-06-15,77.4,79.73103286531553,-0.029236205546881444
2004-06-16,78.17,79.49103286531553,-0.016618640086785708
2004-06-17,77.93,79.79103286531553,-0.023323834752921213
2004-06-18,78.23,79.54103286531553,-0.01648247222959076
2004-06-21,77.98,79.99103286531553,-0.025140728820211566
2004-06-22,78.43,81.61103286531552,-0.03897797581566265
2004-06-23,80.05,81.31103286531552,-0.015508754727102225
2004-06-24,79.75,81.39103286531552,-0.02016233002020107
2004-06-25,79.83,82.34103286531553,-0.03049552304526959
2004-06-28,80.78,82.63103286531552,-0.022401182717062373
2004-06-29,81.07,83.25103286531552,-0.026198267940339304
2004-06-30,81.69,82.46103286531553,-0.009350269315385185
2004-07-01,80.9,82.06103286531552,-0.01414840667702888
2004-07-02,80.5,81.62103286531553,-0.013734607685807698
2004-07-06,80.06,82.54103286531553,-0.030058175663538078
2004-07-07,80.98,80.89103286531552,0.001099839271833991
2004-07-08,79.33,81.50103286531552,-0.026638102475379233
2004-07-09,79.94,81.49103286531553,-0.01903317224950385
2004-07-12,79.93,81.06103286531552,-0.013952855340429116
2004-07-13,79.5,81.56103286531552,-0.025269823013631787
2004-07-14,80.0,82.86103286531552,-0.03452808595767709
2004-07-15,81.3,82.36103286531552,-0.012882704701513759
2004-07-16,80.8,82.38103286531552,-0.01919170967303052
2004-07-19,80.82,84.37103286531553,-0.042088294343678
2004-07-20,82.81,83.13103286531552,-0.0038617692364731893
2004-07-21,81.57,82.73103286531553,-0.014033825338620742
2004-07-22,81.17,82.13103286531552,-0.01170121489755871
2004-07-23,80.57,81.92103286531552,-0.01649189247328864
2004-07-26,80.36,82.02103286531552,-0.020251303931310582
2004-07-27,80.46,82.76103286531553,-0.027803336735299222
2004-07-28,81.2,83.48103286531553,-0.027323965540719142
2004-07-29,81.92,83.44103286531552,-0.018228835539112476
2004-07-30,81.88,84.01103286531553,-0.02536610719608645
2004-08-02,82.45,83.37103286531553,-0.011047396603607318
2004-08-03,81.81,83.04103286531553,-0.014824392506198047
2004-08-04,81.48,80.81103286531552,0.008278165876179466
2004-08-05,79.25,79.70103286531553,-0.005659059225464613
2004-08-06,78.14,78.88103286531552,-0.009394309866362693
2004-08-09,77.32,80.57103286531553,-0.04034989685126711
2004-08-10,79.01,80.25103286531552,-0.01546438495562208
2004-08-11,78.69,78.91103286531552,-0.0028010388064845237
2004-08-12,77.35,77.99103286531553,-0.008219314987436444
2004-08-13,76.43,80.13103286531552,-0.046187260203374825
2004-08-16,78.57,80.19103286531552,-0.02021464005879714
2004-08-17,78.63,80.86103286531552,-0.027590951862210278
2004-08-18,79.3,80.16103286531552,-0.01074128955850917
2004-08-19,78.6,80.86103286531552,-0.0279619587481843
2004-08-20,79.3,82.51103286531553,-0.03891640613149239
2004-08-23,80.95,83.28103286531552,-0.027989961040532862
2004-08-24,81.72,83.57103286531553,-0.02214921608422249
2004-08-25,82.01,83.10103286531553,-0.013128992837956655
2004-08-26,81.54,82.89103286531552,-0.016298902530394677
2004-08-27,81.33,82.81103286531552,-0.017884487296810914
2004-08-30,81.25,83.55103286531552,-0.027540447872437368
2004-08-31,81.99,86.82254546280463,-0.05566002974279216
2004-09-01,82.28,87.87254546280462,-0.06364383133946971
2004-09-02,83.33,87.55254546280464,-0.04822870015353842
2004-09-03,83.01,88.74254546280463,-0.06459748740481364
2004-09-07,84.2,88.37254546280462,-0.047215404297263563
2004-09-08,83.83,88.49254546280463,-0.05268856758973439
2004-09-09,83.95,90.20254546280462,-0.06931672970784264
2004-09-10,85.66,91.04254546280463,-0.059121210148980974
2004-09-13,86.5,90.87254546280462,-0.04811734325846928
2004-09-14,86.33,90.42254546280462,-0.045260232852967985
2004-09-15,85.88,91.54254546280463,-0.061856980644103055
2004-09-16,87.0,92.65254546280462,-0.06100798887466985
2004-09-17,88.11,93.09254546280462,-0.05352249675883458
2004-09-20,88.55,93.23254546280464,-0.0502243657465381
2004-09-21,88.69,89.75254546280462,-0.011838610897614732
2004-09-22,85.21,88.50254546280462,-0.037202833495771026
2004-09-23,83.96,89.13254546280463,-0.058032062653962435
2004-09-24,84.59,89.94254546280463,-0.05951071803964181
2004-09-27,85.4,89.74254546280463,-0.048388926795089215
2004-09-28,85.2,89.58254546280463,-0.04892186798402931
2004-09-29,85.04,90.23254546280464,-0.05754625934768831
2004-09-30,85.69,90.80254546280464,-0.05630398836009387
2004-10-01,86.26,92.18254546280463,-0.0642480139062156
2004-10-04,87.64,91.93254546280463,-0.04669233774823911
2004-10-05,87.39,92.83254546280463,-0.058627558208939834
2004-10-06,88.29,91.39254546280463,-0.033947467455836655
2004-10-07,86.85,90.48254546280464,-0.040146366840418946
2004-10-08,85.94,90.99254546280463,-0.055527026275685176
2004-10-11,86.45,91.43254546280463,-0.05449422235358803
2004-10-12,86.89,89.47254546280463,-0.028864110766561812
2004-10-13,84.93,89.54254546280463,-0.0515123334830887
2004-10-14,85.0,90.74254546280463,-0.06328393625632311
2004-10-15,86.2,91.44254546280463,-0.057331578383686854
2004-10-18,86.9,91.14254546280463,-0.046548463632014925
2004-10-19,86.6,92.41254546280463,-0.06289779632944037
2004-10-20,87.87,93.99254546280463,-0.06513862809713433
2004-10-21,89.45,92.32254546280463,-0.03111423594751217
2004-10-22,87.78,91.48254546280464,-0.040472698306258104
2004-10-25,86.94,93.15254546280462,-0.06669217069634736
2004-10-26,88.61,94.33254546280463,-0.06066353276834913
2004-10-27,89.79,95.09254546280462,-0.05576194681715296
