date,AMP,dcf,Deviation
2011-03-29,61.2,66.41715592832634,-0.07855132992982106
2011-03-30,61.4,66.09715592832634,-0.07106441816376774
2011-03-31,61.08,72.02598370197904,-0.15197270678412522
2011-04-01,62.48,72.16598370197904,-0.13421813443268316
2011-04-04,62.62,71.56598370197905,-0.12500329401231536
2011-04-05,62.02,71.06598370197905,-0.12728992452864807
2011-04-06,61.52,72.61598370197905,-0.15280359965262913
2011-04-07,63.07,72.47598370197905,-0.12978069729493313
2011-04-08,62.93,71.95598370197905,-0.12543756943636641
2011-04-11,62.41,71.59598370197905,-0.12830305873323922
2011-04-12,62.05,71.38598370197904,-0.13078174759004157
2011-04-13,61.84,70.96598370197904,-0.12859659270423862
2011-04-14,61.42,71.15598370197904,-0.136825930799524
2011-04-15,61.61,70.88598370197904,-0.1308577975157601
2011-04-18,61.34,70.75598370197905,-0.13307685384799028
2011-04-19,61.21,71.84598370197905,-0.14803866763238538
2011-04-20,62.3,73.06598370197905,-0.1473460447188566
2011-04-21,63.52,72.16598370197904,-0.11980691259865606
2011-04-25,62.62,70.42598370197905,-0.11083954091449477
2011-04-26,60.88,70.58598370197905,-0.13750582187759341
2011-04-27,61.04,71.71598370197904,-0.14886477394417208
2011-04-28,62.17,71.60598370197904,-0.13177646914608687
2011-04-29,62.06,71.27598370197904,-0.12929998610069204
2011-05-02,61.73,71.25598370197905,-0.133686789615038
2011-05-03,61.71,70.03598370197905,-0.11888151292924265
2011-05-04,60.49,69.60598370197904,-0.13096551786423294
2011-05-05,60.06,70.74598370197904,-0.15104721346436112
2011-05-06,61.2,71.46598370197904,-0.1436485327731486
2011-05-09,61.92,72.57598370197904,-0.1468252052322987
2011-05-10,63.03,72.05598370197905,-0.12526348594878933
2011-05-11,62.51,72.90598370197904,-0.14259438216313158
2011-05-12,63.36,71.94598370197905,-0.11933930513125879
2011-05-13,62.4,71.51598370197904,-0.12746778034917494
2011-05-16,61.97,71.04598370197904,-0.12774801936800018
2011-05-17,61.5,72.43598370197904,-0.15097446245739676
2011-05-18,62.89,72.97598370197905,-0.13820962994028851
2011-05-19,63.43,71.71598370197904,-0.11553886977848682
2011-05-20,62.17,70.55598370197905,-0.11885574067538407
2011-05-23,61.01,70.02598370197904,-0.12875197498616842
2011-05-24,60.48,70.17598370197905,-0.1381666945084179
2011-05-25,60.63,69.91598370197904,-0.1328163205363896
2011-05-26,60.37,69.91598370197904,-0.1365350696154024
2011-05-27,60.37,70.77598370197904,-0.14702704445333015
2011-05-31,61.23,68.36598370197905,-0.10437915635188144
2011-06-01,58.82,68.53598370197905,-0.14176470778077543
2011-06-02,58.99,67.77598370197904,-0.12963269910787723
2011-06-03,58.23,66.46598370197904,-0.12391276324003031
2011-06-06,56.92,65.98598370197905,-0.1373925672295031
2011-06-07,56.44,65.28598370197905,-0.13549590892831864
2011-06-08,55.74,66.83598370197905,-0.16601811011648937
2011-06-09,57.29,65.58598370197905,-0.12649019247276638
2011-06-10,56.04,65.55598370197905,-0.14515812538546002
2011-06-13,56.01,66.52598370197904,-0.1580733288978966
2011-06-14,56.98,65.30598370197905,-0.12749189630117674
2011-06-15,55.76,65.52598370197904,-0.1490398640392191
2011-06-16,55.98,66.20598370197905,-0.15445709179415723
2011-06-17,56.66,66.09598370197905,-0.14276183171015455
2011-06-20,56.55,66.88598370197904,-0.15453138505120356
2011-06-21,57.34,65.65598370197904,-0.1266599513568536
2011-06-22,56.11,65.67598370197905,-0.14565421273912027
2011-06-23,56.13,64.94598370197905,-0.13574332390488375
2011-06-24,55.4,65.35598370197904,-0.15233469283207446
2011-06-27,55.81,65.66598370197904,-0.15009268340073623
2011-06-28,56.12,66.73598370197905,-0.15907435708727313
2011-06-29,57.19,67.22598370197905,-0.1492872718154603
2011-06-30,57.68,68.42932363350374,-0.15708651003297003
2011-07-01,58.39,67.50932363350374,-0.13508243221352578
2011-07-05,57.47,68.54932363350373,-0.16162557186908078
2011-07-06,58.51,69.25932363350374,-0.15520399376675154
2011-07-07,59.22,68.17932363350374,-0.1314082210856823
2011-07-08,58.14,64.99932363350374,-0.105529153998275
2011-07-11,54.96,65.69932363350374,-0.16346170766402168
2011-07-12,55.66,65.90932363350373,-0.15550643017513366
2011-07-13,55.87,64.78932363350374,-0.13766656500317898
2011-07-14,54.75,64.08932363350374,-0.14572354807348065
2011-07-15,54.05,63.18932363350373,-0.14463398416022855
2011-07-18,53.15,63.44932363350374,-0.16232361581968524
2011-07-19,53.41,64.08932363350374,-0.16663186671423935
2011-07-20,54.05,65.34932363350373,-0.17290651234392762
2011-07-21,55.31,65.41932363350374,-0.15453115489452052
2011-07-22,55.38,64.13932363350374,-0.13656713443931956
2011-07-25,54.1,64.17932363350374,-0.15704939009737395
2011-07-26,54.14,61.609323633503735,-0.12123690365335948
2011-07-27,51.57,63.819323633503735,-0.19193753452869733
2011-07-28,53.78,64.13932363350374,-0.16151282936342737
2011-07-29,54.1,62.72932363350374,-0.13756442973816496
2011-08-01,52.69,61.04932363350373,-0.1369273750465625
2011-08-02,51.01,60.61932363350373,-0.1585191496295869
2011-08-03,50.58,57.959323633503736,-0.12731900876148383
2011-08-04,47.92,57.219323633503734,-0.16252068432452915
2011-08-05,47.18,51.37932363350374,-0.08173178112382584
2011-08-08,41.34,54.569323633503735,-0.2424315119306586
2011-08-09,44.53,51.22932363350374,-0.13077126845224263
2011-08-10,41.19,54.289323633503734,-0.24128728738517036
2011-08-11,44.25,54.249323633503735,-0.18432162769543314
2011-08-12,44.21,55.33932363350374,-0.2011105829050246
2011-08-15,45.3,55.15932363350374,-0.17874264918497285
2011-08-16,45.12,54.09932363350374,-0.1659784823620759
2011-08-17,44.06,51.00932363350373,-0.13623634148599661
2011-08-18,40.97,49.07932363350373,-0.1652289199023914
2011-08-19,39.04,49.61932363350373,-0.21320975093583117
2011-08-22,39.58,52.55932363350374,-0.24694616932304125
2011-08-23,42.52,53.19932363350374,-0.2007417182044423
2011-08-24,43.16,52.22932363350374,-0.1736442864384713
2011-08-25,42.19,53.48932363350374,-0.21124446648314432
2011-08-26,43.45,55.57932363350373,-0.21823445915761486
2011-08-29,45.54,54.999323633503735,-0.17198981748461784
2011-08-30,44.96,55.73932363350374,-0.19338813122993315
2011-08-31,45.7,54.00932363350373,-0.15384979989546077
2011-09-01,43.97,52.40932363350374,-0.16102714266109563
2011-09-02,42.37,51.50932363350373,-0.1774304725593242
2011-09-06,41.47,53.87932363350374,-0.2303169898329469
2011-09-07,43.84,52.90932363350374,-0.17141257930881526
2011-09-08,42.87,51.76932363350374,-0.17190341709900825
2011-09-09,41.73,52.05932363350374,-0.19841448010776908
2011-09-12,42.02,52.959323633503736,-0.2065608637528591
2011-09-13,42.92,53.83932363350374,-0.20281316511020842
2011-09-14,43.8,55.00932363350373,-0.2037713408037003
2011-09-15,44.97,55.109323633503735,-0.18398563010741675
2011-09-16,45.07,53.83932363350374,-0.1628795282273321
2011-09-19,43.8,53.569323633503735,-0.1823678734557278
2011-09-20,43.53,51.709323633503736,-0.15817889422564702
2011-09-21,41.67,49.87932363350374,-0.164583699927911
2011-09-22,39.84,49.80932363350374,-0.20014974920875994
2011-09-23,39.77,51.139323633503736,-0.22232057105376268
2011-09-26,41.1,51.37932363350374,-0.2000673209874786
2011-09-27,41.34,50.029323633503736,-0.17368461139228053
2011-09-28,39.99,51.149323633503734,-0.21817147990973962
2011-09-29,41.11,49.399323633503734,-0.16780237104059714
2011-09-30,39.36,48.10338928856915,-0.18176243748892862
2011-10-03,37.34,48.94338928856914,-0.2370777638662458
2011-10-04,38.18,49.81338928856915,-0.23353940486114855
2011-10-05,39.05,51.473389288569145,-0.24135557149581455
2011-10-06,40.71,49.823389288569146,-0.18291387676951976
2011-10-07,39.06,51.84338928856914,-0.24657703641663198
2011-10-10,41.08,52.20338928856914,-0.2130779139086436
2011-10-11,41.44,53.683389288569145,-0.22806662267086297
2011-10-12,42.92,52.323389288569146,-0.17971674649569114
2011-10-13,41.56,53.643389288569146,-0.2252540238195574
2011-10-14,42.88,51.69338928856914,-0.17049354685122242
2011-10-17,40.93,53.45338928856914,-0.2342861594979766
2011-10-18,42.69,51.66338928856914,-0.1736895200283456
2011-10-19,40.9,52.46338928856915,-0.22040873541291794
2011-10-20,41.7,54.223389288569145,-0.23095917560448775
2011-10-21,43.46,55.46338928856915,-0.21642004649440005
2011-10-24,44.7,52.81338928856915,-0.15362371924736884
2011-10-25,42.05,53.62338928856914,-0.21582726198614677
2011-10-26,42.86,59.293389288569145,-0.27715381909762493
2011-10-27,48.53,59.503389288569146,-0.18441620586270002
2011-10-28,48.74,57.44338928856914,-0.15151246116149797
2011-10-31,46.68,54.85338928856915,-0.14900427110476455
2011-11-01,44.09,55.92338928856915,-0.2116000020583143
2011-11-02,45.16,57.583389288569144,-0.21574605875162178
2011-11-03,46.82,57.02338928856914,-0.17893340637706545
2011-11-04,46.26,57.69338928856914,-0.19817503234871414
2011-11-07,46.93,59.12338928856914,-0.2062363040294546
2011-11-08,48.36,56.113389288569145,-0.138173605032063
2011-11-09,45.35,56.363389288569145,-0.19539969876869578
2011-11-10,45.6,57.98338928856914,-0.21356787591253146
2011-11-11,47.22,57.543389288569145,-0.17940182905805768
2011-11-14,46.78,57.643389288569146,-0.18845854524940964
2011-11-15,46.88,56.113389288569145,-0.1645487717928683
2011-11-16,45.35,54.933389288569145,-0.17445472439770449
2011-11-17,44.17,54.973389288569145,-0.19652034244895178
2011-11-18,44.21,53.84338928856914,-0.17891498688798724
2011-11-21,43.08,53.49338928856915,-0.19466684439070225
2011-11-22,42.73,52.073389288569146,-0.17942733162214497
2011-11-23,41.31,52.27338928856914,-0.20973174760195923
2011-11-25,41.51,53.793389288569145,-0.22834384393733143
2011-11-28,43.03,53.643389288569146,-0.1978508336129826
2011-11-29,42.88,56.67338928856915,-0.24338387842548226
2011-11-30,45.91,56.24338928856915,-0.18372629066771584
2011-12-01,45.48,56.74338928856915,-0.19849694263571493
2011-12-02,45.98,57.73338928856914,-0.2035804485654239
2011-12-05,46.97,57.70338928856914,-0.18600968540846863
2011-12-06,46.94,58.973389288569145,-0.20404778212232733
2011-12-07,48.21,56.34338928856914,-0.14435392317123585
2011-12-08,45.58,57.863389288569145,-0.21228257521022398
2011-12-09,47.1,56.433389288569145,-0.16538771472405023
2011-12-12,45.67,55.833389288569144,-0.18203067050149346
2011-12-13,45.07,55.71338928856915,-0.19103826610586183
2011-12-14,44.95,55.933389288569145,-0.19636552385381312
2011-12-15,45.17,57.31338928856915,-0.21187700534386444
2011-12-16,46.55,57.143389288569146,-0.18538258616536474
2011-12-19,46.38,59.763389288569144,-0.2239395965972928
2011-12-20,49.0,60.153389288569144,-0.18541580816109737
2011-12-21,49.39,60.81338928856915,-0.18784332565914652
2011-12-22,50.05,61.37338928856914,-0.18449998313321336
2011-12-23,50.61,60.793389288569145,-0.16750816836731142
2011-12-27,50.03,60.23338928856914,-0.1693975618686545
2011-12-28,49.47,61.30338928856914,-0.1930299356348254
2011-12-29,50.54,60.403389288569144,-0.16329198418731306
2011-12-30,49.64,62.741108404384896,-0.20881219247744875
2012-01-03,51.45,62.101108404384895,-0.17151237196972202
2012-01-04,50.81,62.531108404384895,-0.18744443691266743
2012-01-05,51.24,62.3811084043849,-0.17859747428921546
2012-01-06,51.09,62.391108404384894,-0.1811333168043323
2012-01-09,51.1,63.1911084043849,-0.19134192625660418
2012-01-10,51.9,63.04110840438489,-0.17672767320204608
2012-01-11,51.75,63.2011084043849,-0.18118524648517742
2012-01-12,51.91,62.6911084043849,-0.17197189009392
2012-01-13,51.4,62.8811084043849,-0.18258438338189797
2012-01-17,51.59,63.79110840438489,-0.191266599837701
2012-01-18,52.5,64.94110840438489,-0.19157523962964662
2012-01-19,53.65,65.97110840438489,-0.18676521741699204
2012-01-20,54.68,66.0411084043849,-0.1720308559150494
2012-01-23,54.75,65.52110840438489,-0.16439142540000207
2012-01-24,54.23,65.5711084043849,-0.17295892475147634
2012-01-25,54.28,65.97110840438489,-0.17721558250502
2012-01-26,54.68,64.9611084043849,-0.15826559393637019
2012-01-27,53.67,64.5711084043849,-0.16882331237238957
2012-01-30,53.28,64.8411084043849,-0.17829905578238192
2012-01-31,53.55,66.0711084043849,-0.1895095860621876
2012-02-01,54.78,61.671108404384896,-0.11173965545096198
2012-02-02,50.38,64.94110840438489,-0.2242202013817446
2012-02-03,53.65,65.6211084043849,-0.18242770802672048
2012-02-06,54.33,66.2111084043849,-0.1794428259956159
2012-02-07,54.92,65.91110840438489,-0.16675654029289055
2012-02-08,54.62,65.3911084043849,-0.16471824177952954
2012-02-09,54.1,65.4811084043849,-0.17380751000883743
2012-02-10,54.19,66.33110840438489,-0.18303792438333943
2012-02-13,55.04,66.6111084043849,-0.17371139261245483
2012-02-14,55.32,66.1511084043849,-0.16373283329092259
2012-02-15,54.86,67.0011084043849,-0.18120757541960786
2012-02-16,55.71,67.83110840438489,-0.1786954199852251
2012-02-17,56.54,67.4811084043849,-0.16213587273670138
2012-02-21,56.19,67.1311084043849,-0.16298119701044966
2012-02-22,55.84,67.7911084043849,-0.17629315533675316
2012-02-23,56.5,67.7011084043849,-0.1654494094465877
2012-02-24,56.41,67.4911084043849,-0.16418619676521662
2012-02-27,56.2,67.47110840438489,-0.16705088549653035
2012-02-28,56.18,67.05110840438489,-0.1621316733322482
2012-02-29,55.76,67.4611084043849,-0.17344969095741014
2012-03-01,56.17,67.1311084043849,-0.16327912148206003
2012-03-02,55.84,66.83110840438489,-0.16446096236919128
2012-03-05,55.54,65.4611084043849,-0.15155729327247902
2012-03-06,54.17,65.8411084043849,-0.17726172428178044
2012-03-07,54.55,66.6111084043849,-0.18106752301979312
2012-03-08,55.32,67.3711084043849,-0.17887650492626517
2012-03-09,56.08,67.1411084043849,-0.16474420317527128
2012-03-12,55.85,68.8911084043849,-0.18930031329783092
2012-03-13,57.6,68.0411084043849,-0.15345294409860055
2012-03-14,56.75,69.3111084043849,-0.18122792570418955
2012-03-15,58.02,69.0111084043849,-0.15926578573380124
2012-03-16,57.72,69.3811084043849,-0.16807325037845489
2012-03-19,58.09,68.5611084043849,-0.15272664996348284
2012-03-20,57.27,68.6811084043849,-0.1661462470465367
2012-03-21,57.39,67.7811084043849,-0.1533039020606024
2012-03-22,56.49,68.3911084043849,-0.17401543390722196
2012-03-23,57.1,69.5411084043849,-0.1789029351105429
2012-03-26,58.25,68.9911084043849,-0.15568830031584513
2012-03-27,57.7,69.1111084043849,-0.16511250749468354
2012-03-28,57.82,67.72110840438489,-0.14620416938928604
2012-03-29,56.43,68.4211084043849,-0.175254518437711
2012-03-30,57.13,67.73842037116961,-0.15660861757686773
2012-04-02,57.76,66.93842037116961,-0.13711737325553564
2012-04-03,56.96,66.04842037116961,-0.1376023880676599
2012-04-04,56.07,65.50842037116962,-0.14407949875285786
2012-04-05,55.53,64.43842037116961,-0.13824703212550082
2012-04-09,54.46,63.19842037116962,-0.13826960104142072
2012-04-10,53.22,63.828420371169614,-0.1662021448984704
2012-04-11,53.85,64.70842037116961,-0.1678053692067486
2012-04-12,54.73,63.108420371169615,-0.1327623211275497
2012-04-13,53.13,63.61842037116961,-0.16486452052686795
2012-04-16,53.64,65.14842037116962,-0.1766492618793024
2012-04-17,55.17,63.93842037116961,-0.13713852047435582
2012-04-18,53.96,63.538420371169614,-0.15075005508817774
2012-04-19,53.56,63.428420371169615,-0.15558357457779526
2012-04-20,53.45,62.818420371169616,-0.14913492437115194
2012-04-23,52.84,62.428420371169615,-0.15359062930251055
2012-04-24,52.45,63.578420371169614,-0.17503455270203483
2012-04-25,53.6,64.22842037116962,-0.16547846435813052
2012-04-26,54.25,64.05842037116962,-0.15311680048208043
2012-04-27,54.08,64.18842037116961,-0.15748043514262644
2012-04-30,54.21,64.23842037116961,-0.15611249954817374
2012-05-01,54.26,63.388420371169616,-0.14400769600691
2012-05-02,53.41,62.77842037116962,-0.14922994742110418
2012-05-03,52.8,61.97842037116962,-0.1480905824350297
2012-05-04,52.0,62.04842037116961,-0.16194482165799895
2012-05-07,52.07,61.48842037116962,-0.15317388728342873
2012-05-08,51.51,60.578420371169614,-0.14969720761298433
2012-05-09,50.6,60.75842037116961,-0.16719362203810473
2012-05-10,50.78,60.44842037116962,-0.15994496319015294
2012-05-11,50.47,59.638420371169616,-0.1537334542750869
2012-05-14,49.66,59.15842037116962,-0.16055906008941712
2012-05-15,49.18,57.828420371169614,-0.14955311446620956
2012-05-16,47.85,57.178420371169615,-0.16314582163366598
2012-05-17,47.2,56.388420371169616,-0.1629487102261068
2012-05-18,46.41,57.47842037116962,-0.19256653714028282
2012-05-21,47.5,57.288420371169614,-0.17086210979026462
2012-05-22,47.31,57.29842037116961,-0.17432278772200505
2012-05-23,47.32,57.87842037116962,-0.18242412808537833
2012-05-24,47.9,57.75842037116961,-0.17068369092882063
2012-05-25,47.78,58.37842037116962,-0.18154688502677752
2012-05-29,48.4,57.898420371169614,-0.16405318677570224
2012-05-30,47.92,57.898420371169614,-0.17234356839445564
2012-05-31,47.92,55.788420371169614,-0.1410403864963321
2012-06-01,45.81,55.43842037116961,-0.1736777546457079
2012-06-04,45.46,56.54842037116961,-0.19608718154084603
2012-06-05,46.57,58.34842037116962,-0.2018635688206123
2012-06-06,48.37,58.23842037116962,-0.16944862701075059
2012-06-07,48.26,58.50842037116961,-0.1751614606266073
2012-06-08,48.53,57.54842037116961,-0.15671012884460722
2012-06-11,47.57,58.30842037116962,-0.18416585979885658
2012-06-12,48.33,57.218420371169614,-0.15534193907331606
2012-06-13,47.24,57.898420371169614,-0.18408827568768948
2012-06-14,47.92,59.72842037116962,-0.19770186952523927
2012-06-15,49.75,59.62842037116962,-0.16566630995218923
2012-06-18,49.65,60.678420371169615,-0.18175193592233974
2012-06-19,50.7,61.11842037116961,-0.17046285404463957
2012-06-20,51.14,59.608420371169615,-0.14206751862301448
2012-06-21,49.63,60.79842037116961,-0.1836958970806688
2012-06-22,50.82,59.41842037116962,-0.1447096761821971
2012-06-25,49.44,59.76842037116962,-0.17280731709201602
2012-06-26,49.79,60.678420371169615,-0.1794446906258469
2012-06-27,50.7,60.77842037116962,-0.16582234795872275
2012-06-28,50.8,62.23842037116962,-0.18378391197839883
2012-06-29,52.26,63.892887139107614,-0.18206857852237124
2012-07-02,51.99,64.24288713910761,-0.19072752929948422
2012-07-03,52.34,63.33288713910761,-0.17357312504895384
2012-07-05,51.43,62.86288713910761,-0.1818702204021918
2012-07-06,50.96,62.29288713910761,-0.18192907183447593
2012-07-09,50.39,62.13288713910761,-0.1889963219126899
2012-07-10,50.23,62.35288713910761,-0.19442383015980924
2012-07-11,50.45,61.51288713910761,-0.17984665740188022
2012-07-12,49.61,63.01288713910761,-0.21270073071750106
2012-07-13,51.11,62.48288713910761,-0.18201603126609367
2012-07-16,50.58,63.16288713910761,-0.19921329928119857
