date,AZO,dcf,Deviation
2005-09-01,93.39,93.60262956831784,-0.002271619604047981
2005-09-02,92.65,95.93262956831784,-0.03421807140166133
2005-09-06,94.98,97.25262956831784,-0.02336830971466297
2005-09-07,96.3,95.67262956831784,0.00655747034980525
2005-09-08,94.72,96.41262956831784,-0.017556097949993688
2005-09-09,95.46,97.82262956831784,-0.02415217806701686
2005-09-12,96.87,95.19262956831784,0.017620801518865026
2005-09-13,94.24,94.51262956831783,-0.0028845834632160727
2005-09-14,93.56,94.25262956831784,-0.007348649809454932
2005-09-15,93.3,93.97262956831784,-0.0071577178526098795
2005-09-16,93.02,92.46262956831784,0.0060280616534957865
2005-09-19,91.51,91.22262956831784,0.003150209909997592
2005-09-20,90.27,87.06262956831785,0.03683980655747754
2005-09-21,86.11,89.67262956831784,-0.039729286243397444
2005-09-22,88.72,89.01262956831783,-0.0032875061633050873
2005-09-23,88.06,89.20262956831785,-0.012809370910335516
2005-09-26,88.25,88.71262956831784,-0.005214923405709282
2005-09-27,87.76,87.69262956831784,0.0007682564887585563
2005-09-28,86.74,87.80262956831784,-0.01210248000022629
2005-09-29,86.85,84.20262956831785,0.03144047217117141
2005-09-30,83.25,83.53262956831784,-0.003383463082371807
2005-10-03,82.58,83.72262956831784,-0.013647798381505205
2005-10-04,82.77,82.31262956831785,0.00555650371128702
2005-10-05,81.36,83.13262956831785,-0.021322909879340712
2005-10-06,82.18,83.27262956831783,-0.013121112831214421
2005-10-07,82.32,82.30262956831784,0.0002110556099272909
2005-10-10,81.35,83.13262956831785,-0.021443199590515882
2005-10-11,82.18,81.77262956831783,0.004981745528212844
2005-10-12,80.82,82.40262956831783,-0.01920605661019259
2005-10-13,81.45,82.95262956831785,-0.018114309047675414
2005-10-14,82.0,83.14262956831784,-0.013743004933214786
2005-10-17,82.19,81.19262956831784,0.012284002094586022
2005-10-18,80.24,82.05262956831784,-0.022091060065401513
2005-10-19,81.1,79.93262956831784,0.014604429229797988
2005-10-20,78.98,79.35262956831784,-0.004695869189779267
2005-10-21,78.4,80.45262956831785,-0.025513517449107237
2005-10-24,79.5,79.91262956831783,-0.005163508828915031
2005-10-25,78.96,80.45262956831785,-0.018552899716601012
2005-10-26,79.5,78.71262956831784,0.01000310161152429
2005-10-27,77.76,80.68262956831784,-0.036223776839636845
2005-10-28,79.73,81.85262956831784,-0.025932332040062178
2005-10-31,80.9,81.45262956831785,-0.006784674371431154
2005-11-01,80.5,86.24262956831785,-0.06658690252213117
2005-11-02,85.29,87.45262956831785,-0.02472915427463962
2005-11-03,86.5,86.99262956831784,-0.0056628885776002225
2005-11-04,86.04,88.60262956831784,-0.028922725892033374
2005-11-07,87.65,87.36262956831784,0.003289397687571194
2005-11-08,86.41,86.60262956831784,-0.002224292371698522
2005-11-09,85.65,87.18262956831784,-0.017579529040436137
2005-11-10,86.23,87.69262956831784,-0.01667904789168584
2005-11-11,86.74,87.02262956831784,-0.0032477709501522734
2005-11-14,86.07,86.26262956831783,-0.002233059312958696
2005-11-15,85.31,86.83262956831784,-0.017535223520092402
2005-11-16,85.88,88.96262956831784,-0.034650836910689264
2005-11-17,88.01,89.05262956831784,-0.011708015511411318
2005-11-18,88.1,,
2005-11-21,89.22,,
2005-11-22,88.52,,
2005-11-23,88.61,,
2005-11-25,88.94,,
2005-11-28,88.0,,
2005-11-29,88.0,,
2005-11-30,89.06,,
2005-12-01,89.45,,
2005-12-02,89.04,,
2005-12-05,86.95,,
2005-12-06,92.75,,
2005-12-07,94.16,,
2005-12-08,94.03,,
2005-12-09,94.28,,
2005-12-12,92.95,,
2005-12-13,92.53,,
2005-12-14,94.56,,
2005-12-15,92.83,,
2005-12-16,92.16,,
2005-12-19,91.98,,
2005-12-20,92.62,,
2005-12-21,92.2,,
2005-12-22,92.1,,
2005-12-23,92.42,,
2005-12-27,91.58,,
2005-12-28,92.0,,
2005-12-29,92.39,,
2005-12-30,91.75,,
2006-01-03,92.76,,
2006-01-04,91.9,,
2006-01-05,91.98,,
2006-01-06,91.01,,
2006-01-09,92.46,,
2006-01-10,92.46,,
2006-01-11,93.33,,
2006-01-12,95.93,,
2006-01-13,95.78,,
2006-01-17,94.93,,
2006-01-18,94.95,,
2006-01-19,95.37,,
2006-01-20,94.78,,
2006-01-23,94.48,,
2006-01-24,95.52,,
2006-01-25,95.03,,
2006-01-26,94.95,,
2006-01-27,95.82,,
2006-01-30,96.52,,
2006-01-31,97.75,,
2006-02-01,97.61,,
2006-02-02,97.04,,
2006-02-03,97.2,,
2006-02-06,96.4,,
2006-02-07,97.12,,
2006-02-08,97.28,,
2006-02-09,98.23,,
2006-02-10,98.05,,
2006-02-13,98.42,,
2006-02-14,100.23,,
2006-02-15,99.75,,
2006-02-16,99.37,,
2006-02-17,99.3,,
2006-02-21,98.18,,
2006-02-22,99.01,,
2006-02-23,98.94,,
2006-02-24,99.42,,
2006-02-27,98.91,,
2006-02-28,96.68,,
2006-03-01,100.29,,
2006-03-02,97.68,,
2006-03-03,95.81,,
2006-03-06,95.4,,
2006-03-07,95.93,,
2006-03-08,95.87,,
2006-03-09,95.2,,
2006-03-10,96.83,,
2006-03-13,97.24,,
2006-03-14,97.52,,
2006-03-15,97.59,,
2006-03-16,97.78,,
2006-03-17,97.22,,
2006-03-20,97.32,,
2006-03-21,96.81,,
2006-03-22,97.25,,
2006-03-23,98.22,,
2006-03-24,98.26,,
2006-03-27,98.85,,
2006-03-28,98.77,,
2006-03-29,98.92,,
2006-03-30,99.48,,
2006-03-31,99.69,,
2006-04-03,99.56,,
2006-04-04,99.88,,
2006-04-05,101.06,,
2006-04-06,100.86,,
2006-04-07,99.5,,
2006-04-10,99.03,,
2006-04-11,96.18,,
2006-04-12,96.1,,
2006-04-13,95.83,,
2006-04-17,95.78,,
2006-04-18,96.63,,
2006-04-19,96.17,,
2006-04-20,96.24,,
2006-04-21,95.19,,
2006-04-24,94.26,,
2006-04-25,93.4,,
2006-04-26,92.91,,
2006-04-27,94.24,,
2006-04-28,93.61,,
2006-05-01,93.12,,
2006-05-02,92.12,,
2006-05-03,92.01,,
2006-05-04,91.41,,
2006-05-05,92.7,,
2006-05-08,93.97,,
2006-05-09,93.6,,
2006-05-10,93.55,,
2006-05-11,92.52,,
2006-05-12,91.35,,
2006-05-15,90.75,,
2006-05-16,90.05,,
2006-05-17,89.95,,
2006-05-18,90.27,,
2006-05-19,90.5,,
2006-05-22,88.49,,
2006-05-23,87.9,,
2006-05-24,90.15,,
2006-05-25,88.88,,
2006-05-26,88.92,,
2006-05-30,89.3,,
2006-05-31,90.73,,
2006-06-01,91.68,,
2006-06-02,91.7,,
2006-06-05,89.76,,
2006-06-06,89.7,,
2006-06-07,90.46,,
2006-06-08,93.0,,
2006-06-09,92.94,,
2006-06-12,91.11,,
2006-06-13,91.14,,
2006-06-14,92.4,,
2006-06-15,93.0,,
2006-06-16,92.54,,
2006-06-19,92.26,,
2006-06-20,93.11,,
2006-06-21,94.11,,
2006-06-22,93.85,,
2006-06-23,93.52,,
2006-06-26,93.0,,
2006-06-27,92.55,,
2006-06-28,92.27,,
2006-06-29,89.8,,
2006-06-30,88.2,,
2006-07-03,88.97,,
2006-07-05,87.28,,
2006-07-06,86.42,,
2006-07-07,86.28,,
2006-07-10,85.94,,
2006-07-11,85.8,,
2006-07-12,85.0,,
2006-07-13,85.25,,
2006-07-14,84.42,,
2006-07-17,85.48,,
2006-07-18,84.67,,
2006-07-19,86.35,,
2006-07-20,85.04,,
2006-07-21,85.0,,
2006-07-24,86.44,,
2006-07-25,88.47,,
2006-07-26,87.55,,
2006-07-27,86.38,,
2006-07-28,87.15,,
2006-07-31,87.87,,
2006-08-01,87.15,,
2006-08-02,87.85,,
2006-08-03,88.7,,
2006-08-04,89.01,,
2006-08-07,89.04,,
2006-08-08,87.73,,
2006-08-09,86.32,,
2006-08-10,88.27,,
2006-08-11,88.67,,
2006-08-14,86.7,,
2006-08-15,87.61,,
2006-08-16,88.12,,
2006-08-17,88.19,,
2006-08-18,89.35,,
2006-08-21,88.45,,
2006-08-22,88.14,,
2006-08-23,88.34,,
2006-08-24,86.4,,
2006-08-25,87.21,89.36692784135465,-0.024135638243978463
2006-08-28,88.15,89.59692784135466,-0.016149301948350958
2006-08-29,88.38,91.38692784135465,-0.03290325993422827
2006-08-30,90.17,91.51692784135466,-0.014717800008426485
2006-08-31,90.3,92.46692784135465,-0.023434625675814003
2006-09-01,91.25,93.82692784135465,-0.02746469377865368
2006-09-05,92.61,92.48692784135466,0.0013306978782607892
2006-09-06,91.27,91.34692784135466,-0.0008421502854289997
2006-09-07,90.13,91.70692784135466,-0.01719529678371312
2006-09-08,90.49,95.53692784135465,-0.052826984867415994
2006-09-11,94.32,96.96692784135465,-0.027297222880828254
2006-09-12,95.75,97.06692784135466,-0.01356721460791499
2006-09-13,95.85,96.82692784135465,-0.010089423088536775
2006-09-14,95.61,96.82692784135465,-0.012568072420396481
2006-09-15,95.61,95.31692784135466,0.0030747125959948995
2006-09-18,94.1,99.88692784135465,-0.05793478652727946
2006-09-19,98.67,102.49692784135465,-0.037337000454081726
2006-09-20,101.28,101.39692784135465,-0.0011531694681874427
2006-09-21,100.18,101.87692784135466,-0.016656645202308695
2006-09-22,100.66,104.65692784135466,-0.03819076217690476
2006-09-25,103.44,105.36692784135465,-0.01828778612826143
2006-09-26,104.15,106.59692784135466,-0.02295495649739876
2006-09-27,105.38,105.40692784135466,-0.0002554655742854628
2006-09-28,104.19,104.51692784135466,-0.0031279893899187616
2006-09-29,103.3,105.36692784135465,-0.019616476286247186
2006-10-02,104.15,106.86692784135465,-0.025423467261901256
2006-10-03,105.65,109.22692784135465,-0.03274767415000368
2006-10-04,108.01,109.47692784135465,-0.013399424611918231
2006-10-05,108.26,108.69692784135465,-0.004019688964828405
2006-10-06,107.48,109.76692784135466,-0.020834397812972694
2006-10-09,108.55,110.24692784135465,-0.015392064655048943
2006-10-10,109.03,109.54692784135466,-0.0047187799013703735
2006-10-11,108.33,110.75692784135465,-0.02191219898073482
2006-10-12,109.54,109.98692784135466,-0.0040634632690105255
2006-10-13,108.77,110.17692784135465,-0.012769713849532183
2006-10-16,108.96,111.71692784135465,-0.02467779856307606
2006-10-17,110.5,112.83692784135465,-0.020710665258808714
2006-10-18,111.62,113.58692784135465,-0.017316498286685134
2006-10-19,112.37,113.43692784135466,-0.009405471936323906
2006-10-20,112.22,115.21692784135465,-0.026011176460816632
2006-10-23,114.0,114.48692784135466,-0.004253130471187028
2006-10-24,113.27,110.48692784135466,0.02518915326020732
2006-10-25,109.27,113.07692784135465,-0.03366670738256805
2006-10-26,111.86,112.11692784135465,-0.0022916061499491658
2006-10-27,110.9,112.64692784135465,-0.015507993647327134
2006-10-30,111.43,113.21692784135465,-0.01578322142655708
2006-10-31,112.0,111.17692784135465,0.007403264100082296
2006-11-01,109.96,111.13692784135465,-0.010589890005189728
2006-11-02,109.92,110.51692784135466,-0.005401234480671979
2006-11-03,109.3,112.89692784135465,-0.031860280967159205
2006-11-06,111.68,112.75692784135465,-0.009550879595352613
2006-11-07,111.54,114.39692784135465,-0.024973816126571347
2006-11-08,113.18,114.08692784135465,-0.007949445729801607
2006-11-09,112.87,114.34692784135466,-0.012916200454495375
2006-11-10,113.13,113.80692784135465,-0.00594803720822934
2006-11-13,112.59,115.25692784135465,-0.023138980808386167
2006-11-14,114.04,115.11692784135465,-0.009355078019792074
2006-11-15,113.9,115.93692784135466,-0.01756927563357502
2006-11-16,114.72,116.00692784135465,-0.011093542991799543
2006-11-17,114.79,,
2006-11-20,114.51,,
2006-11-21,114.53,,
2006-11-22,114.94,,
2006-11-24,114.92,,
2006-11-27,113.68,,
2006-11-28,113.17,,
2006-11-29,113.11,,
2006-11-30,113.61,,
2006-12-01,113.38,,
2006-12-04,114.47,,
2006-12-05,119.29,,
2006-12-06,119.41,,
2006-12-07,117.65,,
2006-12-08,117.73,,
2006-12-11,117.79,,
2006-12-12,117.09,,
2006-12-13,117.0,,
2006-12-14,117.5,,
2006-12-15,116.99,,
2006-12-18,116.22,,
2006-12-19,117.4,,
2006-12-20,117.05,,
2006-12-21,116.6,,
2006-12-22,116.5,,
2006-12-26,116.62,,
2006-12-27,116.79,,
2006-12-28,116.41,,
2006-12-29,115.56,,
2007-01-03,118.61,,
2007-01-04,119.6,,
2007-01-05,118.83,,
2007-01-08,118.85,,
2007-01-09,121.61,,
2007-01-10,120.82,,
2007-01-11,124.86,,
2007-01-12,124.61,,
2007-01-16,123.74,,
2007-01-17,123.56,,
2007-01-18,123.87,,
2007-01-19,125.09,,
2007-01-22,124.71,,
2007-01-23,124.95,,
2007-01-24,125.52,,
2007-01-25,124.44,,
2007-01-26,124.75,,
2007-01-29,124.52,,
2007-01-30,123.39,,
2007-01-31,125.63,,
2007-02-01,126.74,,
2007-02-02,126.85,,
2007-02-05,126.41,,
2007-02-06,127.45,,
2007-02-07,127.35,,
2007-02-08,126.62,,
2007-02-09,125.56,,
2007-02-12,126.7,,
2007-02-13,127.56,,
2007-02-14,127.79,,
2007-02-15,127.49,,
2007-02-16,126.82,,
2007-02-20,127.96,,
2007-02-21,128.27,,
2007-02-22,129.83,,
2007-02-23,131.0,,
2007-02-26,131.41,,
2007-02-27,124.0,,
2007-02-28,125.46,,
2007-03-01,124.8,,
2007-03-02,122.53,,
2007-03-05,121.57,,
2007-03-06,123.7,,
2007-03-07,125.67,,
2007-03-08,126.31,,
2007-03-09,127.28,,
2007-03-12,127.34,,
2007-03-13,125.58,,
2007-03-14,124.32,,
2007-03-15,125.06,,
2007-03-16,124.6,,
2007-03-19,125.01,,
2007-03-20,126.47,,
2007-03-21,127.41,,
2007-03-22,128.1,,
2007-03-23,129.06,,
2007-03-26,129.02,,
2007-03-27,128.68,,
2007-03-28,127.53,,
2007-03-29,127.68,,
2007-03-30,128.14,,
2007-04-02,128.98,,
2007-04-03,129.34,,
2007-04-04,129.38,,
2007-04-05,129.63,,
2007-04-09,130.18,,
2007-04-10,130.42,,
2007-04-11,130.42,,
2007-04-12,130.82,,
2007-04-13,130.61,,
2007-04-16,132.54,,
2007-04-17,131.93,,
2007-04-18,131.65,,
2007-04-19,132.01,,
2007-04-20,133.73,,
2007-04-23,134.11,,
2007-04-24,133.57,,
2007-04-25,135.49,,
2007-04-26,133.88,,
2007-04-27,133.19,,
2007-04-30,133.04,,
2007-05-01,133.5,,
2007-05-02,132.71,,
2007-05-03,132.98,,
2007-05-04,132.3,133.69570088135208,-0.010439384902815152
2007-05-07,132.52,133.63570088135208,-0.008348823510437864
2007-05-08,132.46,136.27570088135207,-0.027999862460250213
2007-05-09,135.1,134.84570088135206,0.0018858526225591365
2007-05-10,133.67,135.97570088135208,-0.016956712606791213
2007-05-11,134.8,134.86570088135207,-0.0004871578238403451
2007-05-14,133.69,131.43570088135206,0.017151345513673588
2007-05-15,130.26,132.84570088135206,-0.01946394097962889
2007-05-16,131.67,134.02570088135207,-0.017576486195267083
2007-05-17,132.85,135.68570088135206,-0.0208990399351785
2007-05-18,134.51,135.16570088135208,-0.004851089270995312
2007-05-21,133.99,133.28570088135208,0.005284131110769863
2007-05-22,132.11,127.50570088135207,0.03611053534721864
2007-05-23,126.33,127.18570088135208,-0.006727964507192041
2007-05-24,126.01,128.20570088135207,-0.017126390373108924
2007-05-25,127.03,128.77570088135207,-0.013556135741481734
2007-05-29,127.6,129.74570088135206,-0.016537741649831128
2007-05-30,128.57,129.80570088135207,-0.009519619500237164
2007-05-31,128.63,131.26570088135207,-0.02007912854352123
2007-06-01,130.09,132.96570088135206,-0.021627388584354534
2007-06-04,131.79,133.34570088135206,-0.011666674448966963
2007-06-05,132.17,132.87570088135206,-0.00531098520400064
2007-06-06,131.7,132.61570088135207,-0.006904920573253537
2007-06-07,131.44,132.85570088135208,-0.010655928740433862
2007-06-08,131.68,135.59570088135206,-0.028877765710126346
2007-06-11,134.42,135.38570088135208,-0.007132960682446066
2007-06-12,134.21,138.91570088135208,-0.03387450699594574
2007-06-13,137.74,137.78570088135208,-0.00033168087152546377
2007-06-14,136.61,138.56570088135206,-0.014113888710645894
2007-06-15,137.39,140.48570088135207,-0.022035700871554043
2007-06-18,139.31,140.37570088135206,-0.007591776031471431
2007-06-19,139.2,138.89570088135207,0.002190846201264751
2007-06-20,137.72,138.17570088135207,-0.0032979813270016534
2007-06-21,137.0,138.26570088135207,-0.009154120459984427
2007-06-22,137.09,138.21570088135206,-0.008144522468676585
2007-06-25,137.04,137.17570088135207,-0.0009892486823847024
2007-06-26,136.0,138.36570088135207,-0.017097451653720452
2007-06-27,137.19,138.09570088135206,-0.006558501644668979
2007-06-28,136.92,137.79570088135208,-0.00635506678184472
2007-06-29,136.62,138.95570088135207,-0.016808960456731525
2007-07-02,137.78,139.64570088135207,-0.013360245747466526
2007-07-03,138.47,141.27570088135207,-0.019859755526595357
2007-07-05,140.1,141.09570088135206,-0.00705691863843072
2007-07-06,139.92,139.64570088135207,0.0019642503630024066
2007-07-09,138.47,136.13570088135208,0.017146854965563785
2007-07-10,134.96,136.67570088135207,-0.012553079079078322
2007-07-11,135.5,135.82570088135208,-0.0023979326389531597
2007-07-12,134.65,137.05570088135207,-0.017552723935465142
2007-07-13,135.88,136.32570088135208,-0.003269382651037933
2007-07-16,135.15,136.77570088135207,-0.01188588960521797
2007-07-17,135.6,135.60570088135208,-4.204013042985455e-05
2007-07-18,134.43,136.83570088135207,-0.017580944635479323
2007-07-19,135.66,134.89570088135207,0.005665852311484532
2007-07-20,133.72,134.78570088135208,-0.00790663159655336
2007-07-23,133.61,132.48570088135207,0.00848619217899449
2007-07-24,131.31,130.22570088135208,0.008326306645381809
2007-07-25,129.05,128.40570088135206,0.005017683126415706
2007-07-26,127.23,128.62570088135206,-0.010850870951828573
2007-07-27,127.45,130.56570088135206,-0.02386308854714736
2007-07-30,129.39,127.98570088135207,0.010972312601934764
2007-07-31,126.81,127.48570088135207,-0.005300209173897286
2007-08-01,126.31,129.05570088135207,-0.02127531649203418
2007-08-02,127.88,123.21570088135208,0.037854746475364465
2007-08-03,122.04,125.54570088135208,-0.02792370313552317
2007-08-06,124.37,124.91570088135207,-0.004368553172274026
2007-08-07,123.74,123.45570088135207,0.002302843178713543
2007-08-08,122.28,117.86570088135207,0.03745193967065563
2007-08-09,116.69,117.05570088135207,-0.0031241612206717173
2007-08-10,115.88,119.98570088135207,-0.03421825143491064
2007-08-13,118.81,116.85570088135206,0.016724037457378493
2007-08-14,115.68,115.34570088135207,0.0028982364847025543
2007-08-15,114.17,114.33570088135207,-0.0014492488354448385
2007-08-16,113.16,119.34570088135207,-0.05183011064220577
2007-08-17,118.17,119.92570088135207,-0.014639905111657914
2007-08-20,118.75,120.97570088135207,-0.018397916814178572
2007-08-21,119.8,123.93570088135208,-0.03336973004502819
2007-08-22,122.76,121.87570088135207,0.007255745913689715
2007-08-23,120.7,124.43570088135208,-0.030021134247590453
2007-08-24,123.26,122.35401947873403,0.0074045832341735895
2007-08-27,121.1,116.85401947873403,0.03633576782558756
2007-08-28,115.6,122.60401947873403,-0.05712716033709564
2007-08-29,121.35,121.48401947873403,-0.001103186075905982
2007-08-30,120.23,122.54401947873403,-0.01888316939967516
2007-08-31,121.29,120.22401947873402,0.00886661855000237
2007-09-04,118.97,115.82401947873403,0.027161728071814828
2007-09-05,114.57,115.94401947873402,-0.011850714550965202
2007-09-06,114.69,112.74401947873403,0.017260166262149435
2007-09-07,111.49,111.73401947873403,-0.0021839318040507427
2007-09-10,110.48,112.10401947873403,-0.014486719444008034
2007-09-11,110.85,109.61401947873402,0.011275752199797484
2007-09-12,108.36,110.37401947873403,-0.01824722419502056
2007-09-13,109.12,111.15401947873403,-0.018299108644678097
2007-09-14,109.9,109.87401947873403,0.00023645736625677038
2007-09-17,108.62,114.37401947873403,-0.0503087983176449
2007-09-18,113.12,115.79401947873403,-0.02309289798187819
2007-09-19,114.54,115.28401947873402,-0.006453795435812926
2007-09-20,114.03,115.16401947873403,-0.009846994607056403
2007-09-21,113.91,116.63401947873403,-0.02335527396644943
2007-09-24,115.38,115.00401947873402,0.0032692815692019206
2007-09-25,113.75,115.72401947873402,-0.0170579926935287
2007-09-26,114.47,116.69401947873402,-0.019058555774054242
2007-09-27,115.44,117.39401947873402,-0.01664496613550226
2007-09-28,116.14,117.77401947873403,-0.013874193017833436
2007-10-01,116.52,120.56401947873402,-0.03354250709472528
2007-10-02,119.31,123.10401947873403,-0.030819623069979762
